datetime,temp005s,wat005s,rdial005s,idial005s,scond005s,diode005s,temp005i,wat005i,rdial005i,idial005i,scond005i,diode005i,temp015s,wat015s,rdial015s,idial015s,scond015s,diode015s,temp015i,wat015i,rdial015i,idial015i,scond015i,diode015i,temp030s,wat030s,rdial030s,idial030s,scond030s,diode030s,temp030i,wat030i,rdial030i,idial030i,scond030i,diode030i,temp064s,wat064s,rdial064s,idial064s,scond064s,diode064s,temp063i,wat063i,rdial063i,idial063i,scond063i,diode063i,temp090s,wat090s,rdial090s,idial090s,scond090s,diode090s,temp097i,wat097i,rdial097i,idial097i,scond097i,diode097i,temp150i,wat150i,rdial150i,idial150i,scond150i,diode150i,temp150s,wat150s,rdial150s,idial150s,scond150s,diode150s
2024-01-02 13:45,-1.2,0.116,7.301,2.567,0.007,-0.9,-1.9,0.129,8,3.652,0.01,-1.3,-0.5,0.256,15.96,10.84,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.28,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.5,0.15,9.1,5.965,0.017,8.8,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 14:00,-1.1,0.116,7.301,2.567,0.007,-0.9,-1.9,0.128,7.919,3.748,0.01,-1.3,-0.5,0.256,15.96,10.84,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 14:15,-1.1,0.114,7.219,2.655,0.007,-0.9,-1.8,0.132,8.14,3.619,0.01,-1.2,-0.5,0.256,15.96,10.84,0.03,-0.3,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.5,0.15,9.1,5.964,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 14:30,-1.1,0.118,7.426,2.535,0.007,-0.8,-1.7,0.13,8.05,3.714,0.01,-1.1,-0.5,0.258,16.06,10.66,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.181,10.93,7.172,0.02,3.4,4.9,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 14:45,-1.1,0.114,7.231,2.659,0.007,-0.8,-1.7,0.133,8.19,3.679,0.01,-1.1,-0.5,0.258,16.06,10.66,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.181,10.93,7.172,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 15:00,-1,0.114,7.232,2.659,0.007,-0.8,-1.7,0.131,8.07,3.719,0.01,-1.1,-0.5,0.258,16.06,10.66,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.2,0.183,11.04,7.035,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 15:15,-1,0.117,7.358,2.626,0.007,-0.7,-1.6,0.129,7.983,3.815,0.011,-1,-0.5,0.258,16.06,10.66,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.952,0.017,3.2,3.2,0.174,10.47,7.42,0.021,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 15:30,-1,0.117,7.358,2.626,0.007,-0.7,-1.6,0.132,8.12,3.78,0.011,-1,-0.5,0.255,15.84,10.72,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.2,0.181,10.93,7.172,0.02,3.4,4.9,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-02 15:45,-0.9,0.119,7.483,2.594,0.007,-0.7,-1.5,0.132,8.12,3.78,0.011,-1,-0.5,0.257,16.01,10.64,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.28,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.174,10.47,7.419,0.021,3.4,4.9,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.477,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 16:00,-0.9,0.118,7.403,2.683,0.007,-0.6,-1.5,0.134,8.25,3.746,0.01,-0.9,-0.5,0.257,16.01,10.64,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.9,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.477,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.132,8.16,5.574,0.015,8.2
2024-01-02 16:15,-0.9,0.118,7.403,2.683,0.007,-0.6,-1.4,0.134,8.25,3.746,0.01,-0.9,-0.5,0.258,16.11,10.47,0.029,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.951,0.017,3.2,3.1,0.174,10.47,7.419,0.021,3.4,4.9,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 16:30,-0.8,0.118,7.415,2.686,0.007,-0.6,-1.4,0.13,8.05,3.882,0.011,-0.9,-0.5,0.254,15.8,10.7,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 16:45,-0.8,0.118,7.415,2.686,0.007,-0.6,-1.4,0.134,8.27,3.751,0.01,-0.8,-0.5,0.254,15.8,10.7,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.476,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.134,8.27,5.464,0.015,8.2
2024-01-02 17:00,-0.8,0.118,7.415,2.686,0.007,-0.6,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.256,15.9,10.53,0.029,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 17:15,-0.8,0.116,7.333,2.776,0.008,-0.5,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.256,15.9,10.53,0.029,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.951,0.017,3.2,3.2,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 17:30,-0.8,0.12,7.541,2.654,0.007,-0.5,-1.4,0.131,8.1,3.944,0.011,-0.8,-0.5,0.251,15.58,10.77,0.03,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.951,0.017,3.2,3.1,0.174,10.47,7.419,0.021,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-02 17:45,-0.8,0.119,7.46,2.743,0.008,-0.5,-1.4,0.131,8.1,3.945,0.011,-0.8,-0.5,0.253,15.68,10.59,0.029,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 18:00,-0.8,0.119,7.46,2.743,0.008,-0.5,-1.4,0.131,8.1,3.944,0.011,-0.8,-0.5,0.253,15.68,10.59,0.029,-0.4,-0.7,0.243,14.96,9.1,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 18:15,-0.7,0.123,7.666,2.621,0.007,-0.5,-1.4,0.131,8.1,3.944,0.011,-0.8,-0.5,0.254,15.78,10.42,0.029,-0.4,-0.7,0.246,15.24,8.89,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 18:30,-0.8,0.121,7.587,2.71,0.008,-0.5,-1.4,0.131,8.1,3.944,0.011,-0.8,-0.5,0.254,15.78,10.42,0.029,-0.4,-0.7,0.246,15.24,8.89,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-02 18:45,-0.8,0.121,7.587,2.71,0.008,-0.4,-1.4,0.131,8.1,3.944,0.011,-0.8,-0.5,0.252,15.64,10.57,0.029,-0.4,-0.7,0.245,15.15,9.05,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-02 19:00,-0.8,0.121,7.587,2.71,0.008,-0.4,-1.4,0.131,8.1,3.944,0.011,-0.8,-0.5,0.252,15.64,10.57,0.029,-0.4,-0.7,0.245,15.15,9.05,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 19:15,-0.7,0.121,7.587,2.71,0.008,-0.4,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.252,15.64,10.57,0.029,-0.4,-0.7,0.245,15.15,9.05,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 19:30,-0.7,0.121,7.587,2.71,0.008,-0.4,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.253,15.74,10.4,0.029,-0.4,-0.7,0.245,15.15,9.05,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.152,9.2,5.849,0.016,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 19:45,-0.7,0.121,7.587,2.71,0.008,-0.4,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.253,15.74,10.4,0.029,-0.4,-0.7,0.245,15.15,9.05,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 20:00,-0.7,0.121,7.587,2.71,0.008,-0.4,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.253,15.74,10.4,0.029,-0.3,-0.7,0.245,15.15,9.05,0.025,-0.5,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.894,0.016,3.2,3.1,0.174,10.47,7.419,0.021,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 20:15,-0.7,0.117,7.39,2.837,0.008,-0.4,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.253,15.74,10.4,0.029,-0.3,-0.7,0.245,15.15,9.05,0.025,-0.5,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 20:30,-0.7,0.12,7.506,2.8,0.008,-0.4,-1.4,0.131,8.1,3.944,0.011,-0.8,-0.5,0.251,15.53,10.46,0.029,-0.3,-0.6,0.245,15.15,9.05,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.894,0.016,3.2,3.1,0.181,10.93,7.172,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.3,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 20:45,-0.7,0.117,7.39,2.837,0.008,-0.4,-1.4,0.131,8.1,3.944,0.011,-0.8,-0.5,0.251,15.53,10.46,0.029,-0.3,-0.7,0.245,15.15,9.05,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.181,10.93,7.172,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-02 21:00,-0.7,0.121,7.599,2.714,0.008,-0.4,-1.4,0.131,8.1,3.945,0.011,-0.8,-0.5,0.251,15.53,10.46,0.029,-0.3,-0.7,0.245,15.15,9.05,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.137,8.41,5.418,0.015,8.2
2024-01-02 21:15,-0.7,0.121,7.599,2.714,0.008,-0.4,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.251,15.53,10.46,0.029,-0.3,-0.6,0.248,15.35,8.99,0.025,-0.4,0.8,0.24,14.77,10.19,0.028,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 21:30,-0.7,0.121,7.599,2.714,0.008,-0.4,-1.4,0.133,8.18,3.848,0.011,-0.8,-0.5,0.252,15.63,10.29,0.029,-0.3,-0.6,0.245,15.16,9.05,0.025,-0.3,0.8,0.237,14.6,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.176,10.58,7.281,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.129,7.96,3.381,0.009,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.132,8.15,5.565,0.015,8.2
2024-01-02 21:45,-0.7,0.12,7.518,2.804,0.008,-0.4,-1.3,0.135,8.32,3.813,0.011,-0.8,-0.5,0.251,15.53,10.46,0.029,-0.3,-0.6,0.248,15.35,8.99,0.025,-0.4,0.9,0.237,14.59,10.28,0.029,1.1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 22:00,-0.7,0.12,7.518,2.804,0.008,-0.4,-1.3,0.135,8.32,3.813,0.011,-0.8,-0.5,0.251,15.53,10.46,0.029,-0.3,-0.6,0.248,15.35,8.99,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.21,12.75,5.951,0.017,3.2,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 22:15,-0.6,0.12,7.518,2.804,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.251,15.53,10.46,0.029,-0.3,-0.6,0.246,15.19,9.06,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.233,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.132,8.16,5.573,0.015,8.2
2024-01-02 22:30,-0.6,0.12,7.518,2.804,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.252,15.63,10.29,0.029,-0.3,-0.6,0.244,15.06,9.21,0.026,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.132,8.16,5.573,0.015,8.2
2024-01-02 22:45,-0.6,0.12,7.518,2.804,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.252,15.63,10.29,0.029,-0.3,-0.6,0.248,15.35,8.99,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,3,0.212,12.88,5.894,0.016,3.2,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 23:00,-0.6,0.122,7.645,2.771,0.008,-0.4,-1.3,0.134,8.23,3.91,0.011,-0.7,-0.5,0.252,15.63,10.29,0.029,-0.3,-0.6,0.248,15.35,8.99,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.894,0.016,3.2,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 23:15,-0.6,0.122,7.645,2.771,0.008,-0.4,-1.2,0.134,8.23,3.91,0.011,-0.7,-0.5,0.252,15.63,10.29,0.029,-0.3,-0.6,0.246,15.19,9.06,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.894,0.016,3.2,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
2024-01-02 23:30,-0.6,0.122,7.645,2.771,0.008,-0.4,-1.2,0.134,8.23,3.91,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.248,15.35,8.99,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.145,8.83,6.12,0.017,8.7,8.2,0.134,8.27,5.464,0.015,8.2
2024-01-02 23:45,-0.6,0.122,7.645,2.771,0.008,-0.4,-1.2,0.132,8.15,4.007,0.011,-0.7,-0.5,0.252,15.63,10.29,0.029,-0.3,-0.6,0.246,15.19,9.06,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.2,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.152,9.2,5.849,0.016,8.7,8.2,0.132,8.16,5.573,0.015,8.2
2024-01-03 00:00,-0.6,0.121,7.564,2.861,0.008,-0.3,-1.2,0.132,8.15,4.007,0.011,-0.7,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.248,15.35,8.99,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.21,12.75,5.951,0.017,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.132,8.16,5.573,0.015,8.2
2024-01-03 00:15,-0.6,0.121,7.564,2.861,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.247,15.26,9.15,0.025,-0.4,0.8,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.15,9.1,5.964,0.017,8.7,8.2,0.132,8.16,5.573,0.015,8.2
2024-01-03 00:30,-0.6,0.121,7.564,2.861,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.247,15.26,9.15,0.025,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.179,10.77,7.232,0.02,3.4,4.8,0.154,9.32,4.054,0.011,5,5.2,0.127,7.874,3.476,0.01,5.3,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.132,8.16,5.573,0.015,8.2
2024-01-03 00:45,-0.6,0.123,7.658,2.775,0.008,-0.3,-1.2,0.136,8.37,3.875,0.011,-0.6,-0.5,0.248,15.31,10.53,0.029,-0.3,-0.6,0.245,15.1,9.22,0.026,-0.4,0.7,0.237,14.59,10.27,0.029,1,,0.263,16.41,10.52,0.029,24.9,2.9,0.212,12.88,5.893,0.016,3.1,3.1,0.181,10.93,7.171,0.02,3.4,4.8,0.154,9.32,4.054,0.011,4.9,5.2,0.127,7.875,3.476,0.01,5.4,8.5,0.147,8.94,6.004,0.017,8.7,8.2,0.135,8.3,5.527,0.015,8.2
