"time_kyr_j2000","age_ma","eccentricity","obliquity_rad","precession_angle_rad","longitude_perihelion_rad","climatic_precession"
-52945,52.945,0.0237993675038434,0.400423811231396,-2.50968393459956,-15422.0522558695,-0.000618890386257384
-52944,52.944,0.0237078551831183,0.399680308494192,-2.7629442295452,-15421.7637808619,-0.0073335694216988
-52943,52.943,0.0236260141268429,0.399065586166155,-3.01651982355673,-15421.4737116977,-0.0134072363995094
-52942,52.942,0.0235042425611757,0.398581848020639,3.0128419117295,-15421.1844169332,-0.0183141388131516
-52941,52.941,0.0233817960248166,0.398248534689561,2.75882612167198,-15420.8974078466,-0.0215898577559163
-52940,52.94,0.0232677588258367,0.398063844085172,2.50468585248917,-15420.6088508192,-0.0231387479418219
-52939,52.939,0.0231126332734813,0.398041390768518,2.25048912092831,-15420.3229436897,-0.0226775422461107
-52938,52.938,0.0229345349340105,0.398171797082464,1.99629659496053,-15420.0365743063,-0.0204365543357041
-52937,52.937,0.0228126618875108,0.398467882019134,1.74218902789881,-15419.7523172326,-0.0165855501922653
-52936,52.936,0.0226518005504362,0.398915318241824,1.48821702446876,-15419.4663376987,-0.0114346250320324
-52935,52.935,0.022466909045961,0.399519875802343,1.23446294448985,-15419.1833195058,-0.00547406934352785
-52934,52.934,0.0223372324198583,0.400264658659284,0.980970382898049,-15418.9000435594,0.000819553534582268
-52933,52.933,0.0221278187418664,0.401152623218296,0.727828325064527,-15418.6180213466,0.00692163035858755
-52932,52.932,0.0219695398522576,0.402160606446628,0.475069163230275,-15418.3357371346,0.0124200212712015
-52931,52.931,0.0217444992427538,0.403284652503304,0.222782990216435,-15418.0571165084,0.0167272124269371
-52930,52.93,0.0215968106626327,0.404496104071002,-0.0290147635824551,-15417.7781753486,0.0197861257390686
-52929,52.929,0.0213739393846547,0.405781683624827,-0.280240440484731,-15417.4996695337,0.0211531535637963
-52928,52.928,0.0211979373594158,0.407108998871336,-0.530901811189582,-15417.2249958906,0.0209805440789146
-52927,52.927,0.0210037660443715,0.408457540162232,-0.780939921058083,-15416.9485863124,0.0191767395534248
-52926,52.926,0.0208270739235219,0.409791361176082,-1.03037233839725,-15416.6748939161,0.0160347387384384
-52925,52.925,0.0205998116554564,0.411084219166206,-1.27919231153886,-15416.400983959,0.0117228228711957
-52924,52.924,0.0204077952287522,0.412299403469384,-1.52741291963075,-15416.1307311944,0.00671431764216661
-52923,52.923,0.020211211290902,0.413411540019977,-1.775084130603,-15415.8594810914,0.00129986798993107
-52922,52.922,0.0199768251743554,0.414384471893732,-2.02223630408961,-15415.590351085,-0.00405691942327312
-52921,52.921,0.0197659445711429,0.415193866699658,-2.26893582060943,-15415.3224561055,-0.00898413900655247
-52920,52.92,0.019561310433253,0.415815002219948,-2.51526149830711,-15415.0557928142,-0.0131655552531613
-52919,52.919,0.0193278231586742,0.416219450972271,-2.76128376585241,-15414.7885678967,-0.0163100279776459
-52918,52.918,0.019104542548654,0.416391696292822,-3.0071042066089,-15414.5245191356,-0.0182287121470179
-52917,52.917,0.0188879381909782,0.416311858463182,3.03036178906241,-15414.2597085138,-0.0188567426689559
-52916,52.916,0.0186533172735246,0.415970149608703,2.78462812847871,-15413.9955699982,-0.0181529617009699
-52915,52.915,0.018409625983336,0.41535727839521,2.53875760403317,-15413.7328747138,-0.016211358156147
-52914,52.914,0.0181471739132294,0.414485015682984,2.29263183836789,-15413.4712945686,-0.0132392958222878
-52913,52.913,0.0179479009601046,0.413345817222736,2.04610872515736,-15413.2105586063,-0.00947840658320787
-52912,52.912,0.0176727734664612,0.411972053711509,1.79907802392292,-15412.9494786437,-0.00515161095875608
-52911,52.911,0.0174565796520584,0.410370980805903,1.55138972522592,-15412.6916396712,-0.000665383294251428
-52910,52.91,0.0172507030750433,0.408591086910193,1.30296358980402,-15412.4322027586,0.00378643904503834
-52909,52.909,0.0169907835461651,0.406658273724335,1.05364286634205,-15412.1736629144,0.00783419569335899
-52908,52.908,0.0167745502782338,0.40463007486715,0.803393330101958,-15411.9161578177,0.0112685616747934
-52907,52.907,0.0165472934080129,0.402553866964949,0.552121943377653,-15411.6609895732,0.0138460566131714
-52906,52.906,0.016368588035181,0.400492056772367,0.299789594290102,-15411.4045185457,0.0155104800586735
-52905,52.905,0.0161648680412171,0.398501822394883,0.0464233652077831,-15411.1505976069,0.0161267174158316
-52904,52.904,0.016035621732044,0.396654358007248,-0.208009041059097,-15410.8981354314,0.0157423117419812
-52903,52.903,0.0159045142346999,0.394997770244525,-0.463365240415853,-15410.6458809669,0.0144083931428039
-52902,52.902,0.0158045730006464,0.393605136947083,-0.719609447712715,-15410.3951681344,0.0121976974034856
-52901,52.901,0.0157349169883727,0.392507611849925,-0.976550493769615,-15410.1465453104,0.00932573460511318
-52900,52.9,0.0157354564885519,0.391766897510358,-1.23405817264981,-15409.8975040671,0.00591050677239101
-52899,52.899,0.0157439574871069,0.391395668663438,-1.4919169235129,-15409.6490415998,0.00214988087126989
-52898,52.898,0.0158166015563739,0.391426341313499,-1.74992563498246,-15409.4030942385,-0.00171702040097476
-52897,52.897,0.015955693125044,0.39185950205181,-2.00786300679062,-15409.1561338258,-0.00555392003156833
-52896,52.896,0.0161330729731421,0.392686914734794,-2.2655096567871,-15408.9100629722,-0.00913032849930405
-52895,52.895,0.0163671828858837,0.393898879459499,-2.52263755174661,-15408.6638276589,-0.0122636275645829
-52894,52.894,0.0166896164426552,0.395449880347156,-2.77907287573307,-15408.4187778828,-0.0148144321040722
-52893,52.893,0.0170507347896589,0.397306271964932,-3.03460134220906,-15408.1689974778,-0.016591057866573
-52892,52.892,0.0174552306291234,0.399401958284787,2.99405247797115,-15407.9204232785,-0.0174498627055488
-52891,52.891,0.0179385632720555,0.401685768698346,2.7406968330806,-15407.6717750903,-0.0172665803248504
-52890,52.89,0.0184742365979818,0.404076190077531,2.48849824460543,-15407.4197830361,-0.0160149655529754
-52889,52.889,0.0190469855903199,0.406508670910038,2.23756906998088,-15407.1680895243,-0.0136132247201114
-52888,52.888,0.0196626027690065,0.408906981791535,1.98782577580968,-15406.9157728401,-0.0101905073080271
-52887,52.887,0.0203594010498304,0.411196799079155,1.73927007082445,-15406.6598612595,-0.00579733310363498
-52886,52.886,0.0210590290881212,0.413320109788894,1.49176206471679,-15406.4029352661,-0.000683574226010156
-52885,52.885,0.0217930050501568,0.415204225879842,1.24524252877687,-15406.1435212622,0.00490310160394001
-52884,52.884,0.0225950960722059,0.416818820157357,0.999517688026604,-15405.883643585,0.0105682410330504
-52883,52.883,0.0233854716084502,0.418099984869471,0.754479882845098,-15405.6200563536,0.015929360017455
-52882,52.882,0.0241894886689525,0.419040587180318,0.509919603888192,-15405.3560788491,0.0205353945864728
-52881,52.881,0.0250479864970409,0.419598444762069,0.265693983554108,-15405.0905980076,0.0239678046145245
-52880,52.88,0.0258982968550569,0.419780471218481,0.0215993934394138,-15404.8224781612,0.0258633229855623
-52879,52.879,0.0267769949945395,0.419576280629347,-0.222541161275714,-15404.5524100199,0.0259260397773592
-52878,52.878,0.0276289071911069,0.419008670815795,-0.466896986647349,-15404.2811471389,0.0239737721901669
-52877,52.877,0.0285399030747213,0.41809178177468,-0.711646164578883,-15404.0068068821,0.0200127651055423
-52876,52.876,0.0294041211188728,0.416854960710892,-0.956950051672997,-15403.7298930124,0.0140972771550856
-52875,52.875,0.030274868299715,0.415346494389994,-1.20293500253136,-15403.4521707457,0.00669875288981273
-52874,52.874,0.0311557819638827,0.413603888087144,-1.44974850781227,-15403.1716851972,-0.00178290143415889
-52873,52.873,0.032022114872892,0.411689818219758,-1.69746512891756,-15402.8892448904,-0.0106625568695156
-52872,52.872,0.0328658173917472,0.409657589008879,-1.9461939719937,-15402.6044621183,-0.0191885123370313
-52871,52.871,0.0336954850813029,0.40757216653471,-2.19593753428409,-15402.3182577416,-0.0265950380723673
-52870,52.87,0.03453266332832,0.405495120718296,-2.44674441959425,-15402.0291053074,-0.0321423117587959
-52869,52.869,0.0353181455947303,0.403488712588651,-2.69855988045097,-15401.7380009678,-0.0351923045995531
-52868,52.868,0.036100345068742,0.401613005667704,-2.95137330384013,-15401.4460589261,-0.0352338958828998
-52867,52.867,0.0368643651439528,0.399915689784771,3.07813442718473,-15401.1515186588,-0.0322149864580664
-52866,52.866,0.0375923754348196,0.398449620416799,2.8236674692758,-15400.8558637817,-0.0260830060355635
-52865,52.865,0.0382899392256837,0.397240544817286,2.56858469467883,-15400.5587000179,-0.0173813142761283
-52864,52.864,0.0389682845284805,0.396326587864429,2.31300910518482,-15400.2612939945,-0.00673320647001338
-52863,52.863,0.0396336499757636,0.395709990275074,2.05713344653786,-15399.9617518002,0.00495701316680733
-52862,52.862,0.040235245914559,0.395405688122239,1.80111285862971,-15399.662721202,0.0165467265327582
-52861,52.861,0.0408388917581724,0.395391106846117,1.54511752002278,-15399.3634747577,0.0270419952593033
-52860,52.86,0.0413905502608797,0.395670413804145,1.28930748552871,-15399.0634250513,0.0352877094664135
-52859,52.859,0.0419118763461193,0.396197610373944,1.03380939602011,-15398.7635415277,0.0406063061237875
-52858,52.858,0.0423779805147113,0.396955273909039,0.778753260454199,-15398.4643791268,0.0422521398039714
-52857,52.857,0.0428266108894748,0.397896047874834,0.524216475532017,-15398.1653991752,0.0402048105307193
-52856,52.856,0.0432219554342773,0.398989495745211,0.27029929288382,-15397.8665021078,0.0343432952910268
-52855,52.855,0.0435673455148369,0.400184274230881,0.0170071241128714,-15397.5684002154,0.0253956540110263
-52854,52.854,0.0438965275528729,0.401443491148108,-0.235602790105357,-15397.2712526039,0.0140170679281448
-52853,52.853,0.0441977955860483,0.402723954095211,-0.48756691139278,-15396.9742993431,0.00126517444230423
-52852,52.852,0.0444022304829552,0.403987298976988,-0.738879147125851,-15396.6781212876,-0.0117183540861108
-52851,52.851,0.0446183737867724,0.405200396678201,-0.989612746368342,-15396.3828856854,-0.0237819471918318
-52850,52.85,0.0447595937107999,0.406332455507969,-1.23980089634019,-15396.0878085352,-0.0338021861608941
-52849,52.849,0.0448803471420097,0.407362966128146,-1.48953204478011,-15395.7935104631,-0.040969152308905
-52848,52.848,0.0449299645103992,0.408271918137765,-1.73886239271697,-15395.4994137686,-0.0445141750251861
-52847,52.847,0.0449727997937829,0.409049697381721,-1.98788130078141,-15395.2069723709,-0.0442611086113548
-52846,52.846,0.044978184543939,0.409695598723574,-2.23666235271545,-15394.9128440862,-0.0402554894159882
-52845,52.845,0.0449074476255591,0.410198605400426,-2.48527541915086,-15394.6214147778,-0.0326998079081967
-52844,52.844,0.0448535407219517,0.41057372362027,-2.73378499852362,-15394.3294332905,-0.0224901273352993
-52843,52.843,0.0447311350639576,0.410816363964972,-2.98224781798544,-15394.0375605618,-0.0103372227099369
-52842,52.842,0.0445922599310173,0.410941821743699,3.05247071286339,-15393.7455626378,0.00259928924086445
-52841,52.841,0.0443833683727544,0.410954151902941,2.80395540350397,-15393.454720542,0.0151681885114037
-52840,52.84,0.0442116920208044,0.410866547090286,2.55535330524786,-15393.1635678329,0.0263839716171099
-52839,52.839,0.0439458304982683,0.410685720882889,2.30663549110207,-15392.8726749665,0.0351939980135696
-52838,52.838,0.0436818244483229,0.410427995896408,2.05777754186457,-15392.5825282116,0.0410412495478853
-52837,52.837,0.0433916647544558,0.410095670267635,1.8087552102197,-15392.2924204818,0.0432370526835995
-52836,52.836,0.0430855711871574,0.409705635416306,1.55956165903981,-15392.002683861,0.0419311944732479
-52835,52.835,0.0427105877893888,0.409259335626187,1.310177645308,-15391.7124896247,0.0369819571858166
-52834,52.834,0.0423520001856202,0.408768806257991,1.06059962921986,-15391.4229854597,0.0291459107384043
-52833,52.833,0.0419630612108007,0.408237347303641,0.810821620102895,-15391.1334816253,0.0190417460543038
-52832,52.832,0.0415489450964419,0.40766975121583,0.560821348423531,-15390.8443073368,0.00750905235754908
-52831,52.831,0.0410995380927504,0.407071763044235,0.310603600273038,-15390.5554520012,-0.00437740452221586
-52830,52.83,0.040656063952884,0.406448587754025,0.0601524722390398,-15390.267120787,-0.0156400661742602
-52829,52.829,0.0401987160667273,0.405804897037394,-0.190549998120897,-15389.9784677484,-0.0253517706339468
-52828,52.828,0.0396826357607453,0.405148285042702,-0.441502956460115,-15389.6907404258,-0.0327620509652558
-52827,52.827,0.039219173738285,0.404486132257267,-0.692738450092458,-15389.4030959496,-0.0372690583944722
-52826,52.826,0.0387284115240136,0.403830029294686,-0.944250529374519,-15389.1152928938,-0.0386941049351555
-52825,52.825,0.0381929446900106,0.403191681228585,-1.19606384000232,-15388.8282641631,-0.0368201104959615
-52824,52.824,0.0376653673201752,0.402585541519601,-1.44816639184585,-15388.5410979113,-0.032073944367184
-52823,52.823,0.0371350364534376,0.402030946792793,-1.7005692444318,-15388.2550534205,-0.0248499048378855
-52822,52.822,0.0365818886797733,0.401542072455111,-1.95324286200376,-15387.9678986501,-0.0158053137613768
-52821,52.821,0.0360048003644622,0.401141869485268,-2.20617449553687,-15387.6828981433,-0.00580835501006241
-52820,52.82,0.0354682959367018,0.400843630283306,-2.45931555770731,-15387.3979138385,0.00434595730862373
-52819,52.819,0.0348959627793199,0.400670442932604,-2.71262954864239,-15387.11227555,0.0138379420639492
-52818,52.818,0.0343366279915089,0.400631340914196,-2.96604403069545,-15386.8284032959,0.0218931242846118
-52817,52.817,0.0337684134704258,0.400742728844763,3.06369030615393,-15386.5450672955,0.0279231175859022
-52816,52.816,0.0332457177079504,0.401005410679749,2.81028516861444,-15386.2621556697,0.0316312855275228
-52815,52.815,0.0326284950492206,0.401431607711014,2.5570131981269,-15385.9801346024,0.0325638784163445
-52814,52.814,0.0320481617452443,0.402008207361825,2.30395778451516,-15385.6992042743,0.030994312266456
-52813,52.813,0.031479107113629,0.402726953803643,2.05119917850437,-15385.419413971,0.0271376347057564
-52812,52.812,0.0309103739184995,0.403577858146252,1.79883284496167,-15385.1402794447,0.0212936569871602
-52811,52.811,0.030308318680216,0.404535963911653,1.5469151053454,-15384.863066902,0.0140884883715996
-52810,52.81,0.0297673998697377,0.405576470411347,1.29551014988847,-15384.5875814585,0.00615602116363237
-52809,52.809,0.0291948560173241,0.406672760547814,1.04467298175099,-15384.311761187,-0.00196140756261313
-52808,52.808,0.0286444853165402,0.407787916955794,0.794417698040232,-15384.0386474372,-0.00956000819097651
-52807,52.807,0.0280823588587903,0.408887634171701,0.544777376215599,-15383.7670173434,-0.0161132792897746
-52806,52.806,0.0275502335919685,0.409932087778082,0.295732333790866,-15383.4967662787,-0.0212470866196709
-52805,52.805,0.0269902447324139,0.410882989512893,0.0472562868113132,-15383.2270274198,-0.0246376020940064
-52804,52.804,0.0264561229235935,0.411698814394053,-0.200689134491999,-15382.961288374,-0.0261172784657351
-52803,52.803,0.0259437425999081,0.412345243447805,-0.448183625137848,-15382.694981041,-0.0257512765330418
-52802,52.802,0.0254250487868162,0.412788361446592,-0.69531309706295,-15382.4317681694,-0.0236232497333605
-52801,52.801,0.0249070490618236,0.412999829045988,-0.942187481902143,-15382.1691571452,-0.0199676848182989
-52800,52.8,0.0244398567026192,0.412963339672463,-1.18892905634956,-15381.9096588539,-0.0152076046474788
-52799,52.799,0.023955067370241,0.412661088672785,-1.43568056962585,-15381.6486370748,-0.00956290733532861
-52798,52.798,0.0234707067464671,0.412099602619719,-1.68257065492044,-15381.3912681998,-0.00359095371099227
-52797,52.797,0.0230493537204581,0.411281219360321,-1.92975552176567,-15381.1344238024,0.00236687889900796
-52796,52.796,0.022611675348009,0.410226747046431,-2.17736069952678,-15380.8794138013,0.00792070715868128
-52795,52.795,0.0222263561726613,0.408961796587915,-2.42552960681739,-15380.624718209,0.0127678661337755
-52794,52.794,0.0218362140384476,0.407524797972663,-2.67435415719031,-15380.3734198161,0.0165993337931557
-52793,52.793,0.0215394042636476,0.405955398693126,-2.92396337639835,-15380.120978726,0.0193315141314631
-52792,52.792,0.0212293221289638,0.404306100802324,2.76712884169084,-15379.8698198505,0.0207882727057476
-52791,52.791,0.0209643748136488,0.40262978307621,2.85744837731081,-15379.6201751878,0.0209158598221758
-52790,52.79,0.0207567473091917,0.400982224886626,2.60521896620074,-15379.3707631104,0.0198455144952492
-52789,52.789,0.0205931384495947,0.399429353053654,2.35206727456227,-15379.1214424638,0.0175846347564272
-52788,52.788,0.0204462825004399,0.3980183922117,2.0980846394066,-15378.8726011276,0.0143247403595951
-52787,52.787,0.0204238855110255,0.396816484232742,1.84331114901731,-15378.6251756279,0.0102986357017437
-52786,52.786,0.0204394989451277,0.395862798978716,1.58789070900851,-15378.3759792356,0.00564296103046762
-52785,52.785,0.0205013719197279,0.395206434867839,1.33194846443872,-15378.1264514763,0.000621977371632769
-52784,52.784,0.0206369502811575,0.394883366777839,1.07565671818534,-15377.8775265804,-0.00447012662508717
-52783,52.783,0.0208345333280693,0.394905786186592,0.81921597699419,-15377.6265223551,-0.0094247342861161
-52782,52.782,0.02109120062081,0.395300979149329,0.562824334940173,-15377.3747549919,-0.0139132653516874
-52781,52.781,0.0213972064831313,0.396044393825102,0.306685103781583,-15377.1220185671,-0.0176919082382539
-52780,52.78,0.0217952502721637,0.397135772455907,0.0510193847585963,-15376.8684276015,-0.0205026110887771
-52779,52.779,0.0222194878435273,0.398527550773248,-0.204008621373573,-15376.6119784365,-0.0221206780987413
-52778,52.778,0.0227106828328226,0.400186492818,-0.45821861812204,-15376.3563064523,-0.0223628427102573
-52777,52.777,0.0232526080714291,0.402049869817178,-0.711494809485419,-15376.0980521333,-0.0211404440837954
-52776,52.776,0.0238638657539607,0.404058251114668,-0.96374689351087,-15375.8386762088,-0.0184418608021629
-52775,52.775,0.0244639887422326,0.406142613771546,-1.21490487869448,-15375.5770388808,-0.0142432791084455
-52774,52.774,0.025139277474946,0.408236545197764,-1.46500187187218,-15375.3153832027,-0.00887495288938522
-52773,52.773,0.0258386873830233,0.410262530662796,-1.71400746853234,-15375.051380861,-0.00249120048462047
-52772,52.772,0.0265574517252925,0.412169480756753,-1.96205434759708,-15374.7861719253,0.00444791591228127
-52771,52.771,0.0273060367266436,0.413886439917857,-2.20917308827102,-15374.5203541019,0.0114756562923855
-52770,52.77,0.0280971275217905,0.415374576914987,-2.45553085602814,-15374.2540202229,0.0181019154314617
-52769,52.769,0.0288894748140799,0.416579713493238,-2.70122335971994,-15373.9832460498,0.0238208424258915
-52768,52.768,0.0296680859752262,0.417482770229007,-2.94643534748838,-15373.7145578451,0.0280459076454466
-52767,52.767,0.0304918953568968,0.418042767202348,1.01939458530119,-15373.4412112838,0.0304035873628515
-52766,52.766,0.031288486241262,0.418257338834882,2.84718863672322,-15373.1681057931,0.030529806241311
-52765,52.765,0.0321003008936382,0.418117960650135,2.60249123517469,-15372.8923141405,0.0282789073507608
-52764,52.764,0.0328730650203633,0.417623826447748,2.35761725219995,-15372.6163473821,0.0236212799484008
-52763,52.763,0.0337054183209768,0.416801007119463,2.1124118064476,-15372.3377042502,0.016870679928074
-52762,52.762,0.0344427725276234,0.415662948326015,1.86669820719435,-15372.0566111851,0.00829281255002584
-52761,52.761,0.0352274886008333,0.414254687566729,1.62035258318636,-15371.7749719902,-0.0013382994724136
-52760,52.76,0.0359640237973548,0.412611114944931,1.37321862611847,-15371.4897750453,-0.0114085491491753
-52759,52.759,0.0367009680906052,0.410791485755561,1.12522533909452,-15371.2032366719,-0.0210084099220216
-52758,52.758,0.0373928539415781,0.408845886667508,0.876241627265438,-15370.9142768558,-0.0292105931348429
-52757,52.757,0.0380794540698322,0.406839030135819,0.626273072329947,-15370.6238538951,-0.0352952237067518
-52756,52.756,0.038758927758977,0.404830742552845,0.375278043936486,-15370.3305615654,-0.0385661038442992
-52755,52.755,0.039368308506525,0.402881625786281,0.123273946240148,-15370.0363416155,-0.038474309514905
-52754,52.754,0.0399636245497022,0.401045082864632,-0.129672384340199,-15369.7402611385,-0.0350037580865939
-52753,52.753,0.0405523031381397,0.399374360834861,-0.383509162496169,-15369.4424409441,-0.0282178604279622
-52752,52.752,0.0410837074377218,0.397910067887923,-0.638106736250612,-15369.142301302,-0.0186230160618772
-52751,52.751,0.0415857442245752,0.396690625903535,-0.893361849174325,-15368.8416712272,-0.0070366656153094
-52750,52.75,0.0420763537995353,0.395738711781852,-1.1491152733144,-15368.5397187171,0.00551322992629118
-52749,52.749,0.042507019053848,0.39507101131777,-1.40522224566866,-15368.2367494415,0.0178814281557624
-52748,52.748,0.0429006368668143,0.394701635845107,-1.66152654333259,-15367.9333234224,0.0288161540949169
-52747,52.747,0.0432443739150834,0.394619150883755,-1.91787007957063,-15367.6297761435,0.0372874406188828
-52746,52.746,0.0435763530340659,0.394822186114522,-2.17409566812214,-15367.3255493553,0.042406613240847
-52745,52.745,0.0438272724801299,0.395281576027477,-2.43007785373336,-15367.0211124747,0.0436779029908707
-52744,52.744,0.0440553873055004,0.395986840108491,-2.68566618421023,-15366.7172478051,0.0407785278466015
-52743,52.743,0.0442465804343887,0.396888986964264,-2.9407907215141,-15366.4132073975,0.0341847278770742
-52742,52.742,0.0443689713999822,0.397965519266706,3.08785265583512,-15366.109401898,0.0242658013117616
-52741,52.741,0.0444422718112418,0.399169006037729,2.83391521503433,-15365.8060902606,0.0121256593131967
-52740,52.74,0.0444854612230553,0.400466842443128,2.58065628745664,-15365.5034516018,-0.00116281200328536
-52739,52.739,0.0444865407279793,0.401815694131894,2.32805145402889,-15365.2007200098,-0.0143494380177464
-52738,52.738,0.0443966792753988,0.403181193973909,2.07610274365243,-15364.8980966848,-0.0261941947382425
-52737,52.737,0.0443272668190069,0.404530030083697,1.82480029608815,-15364.5972801602,-0.0355263987516071
-52736,52.736,0.0441955596373794,0.405835106227623,1.57406943686017,-15364.2959768218,-0.0416749546940179
-52735,52.735,0.0440089225870291,0.407072223843329,1.32389306955625,-15363.9955080666,-0.0439095666491969
-52734,52.734,0.0437782505040806,0.408224323099303,1.07419765368928,-15363.6953067353,-0.0422079924456566
-52733,52.733,0.0435247932570994,0.409278463766614,0.824931269871075,-15363.3959347275,-0.0367641829938389
-52732,52.732,0.0432175155086552,0.410223635549514,0.576038892821389,-15363.095592064,-0.0280473419587746
-52731,52.731,0.042862023669075,0.411055196369916,0.327463521198753,-15362.7967206914,-0.017017003659955
-52730,52.73,0.0424916232435986,0.411767461196775,0.0791563810903409,-15362.4976564648,-0.00464337285999857
-52729,52.729,0.0420826104290297,0.412360759352211,-0.168934504097139,-15362.1989446192,0.00790192879389494
-52728,52.728,0.0416302807457455,0.412829229822187,-0.416850561819301,-15361.9002828742,0.0194664612769924
-52727,52.727,0.0411300164265209,0.413179820742806,-0.664640875214646,-15361.6027085794,0.0290761810607079
-52726,52.726,0.040634885520293,0.413404533348435,-0.912343681460247,-15361.3042332601,0.0358475443063172
-52725,52.725,0.0400654683658181,0.413512616546767,-1.16000016611035,-15361.0063878596,0.0393206796958761
-52724,52.724,0.0394947684484871,0.413500508582634,-1.40764907424221,-15360.7081033806,0.039184662953188
-52723,52.723,0.0388743989757804,0.413376998687446,-1.65532578516518,-15360.4105116439,0.0356878375883141
-52722,52.722,0.0382660463891899,0.41313779408982,-1.90306645869932,-15360.1125182894,0.0291047262790572
-52721,52.721,0.0375592493352841,0.412792931469949,-2.15090035218443,-15359.8144156892,0.0201967628228878
-52720,52.72,0.0369018510303494,0.412336215606792,-2.39886417822496,-15359.5174976942,0.00986984874180243
-52719,52.719,0.0361820444228702,0.411777231898737,-2.64698587618252,-15359.2192898991,-0.000980263782746911
-52718,52.718,0.0354394584087284,0.411110884827878,-2.89530652491105,-15358.921644009,-0.011285665160247
-52717,52.717,0.034683765337576,0.410343884577227,1.65779328206153,-15358.6234323158,-0.0202094099021484
-52716,52.716,0.0339212073364138,0.409476656436186,2.89048705418882,-15358.3259716876,-0.0269516126061977
-52715,52.715,0.0331390448800086,0.408515887582202,2.64131941007601,-15358.0270694286,-0.0310601207395419
-52714,52.714,0.0323260848958245,0.407470060125449,2.3917773829679,-15357.7289520094,-0.0322534244367677
-52713,52.713,0.031498441917031,0.406350518017195,2.14179854401133,-15357.4310764617,-0.0305127345596379
-52712,52.712,0.030672870530635,0.405176730066982,1.89134975889038,-15357.1322915392,-0.0262315510191469
-52711,52.711,0.0298029312269252,0.403968558146451,1.64037190623381,-15356.8334205189,-0.0198130213020926
-52710,52.71,0.0289304018708798,0.402752221569575,1.38885704607446,-15356.535429436,-0.0120715293386352
-52709,52.709,0.0280912043403821,0.401557701623491,1.13676030935223,-15356.2349266322,-0.003646932442021
-52708,52.708,0.0272031003847626,0.400412044622481,0.884108224914836,-15355.9354015807,0.00458054007069306
-52707,52.707,0.0263181999435857,0.399351332856908,0.630892157190086,-15355.6350219497,0.0118819490558691
-52706,52.706,0.0254371607266519,0.398402062177961,0.377165632034855,-15355.3357379295,0.0176867906004516
-52705,52.705,0.024552055335264,0.397600523957469,0.122954018797444,-15355.0345973762,0.0214964569351359
-52704,52.704,0.0236137871502097,0.396966344407139,-0.131651924738561,-15354.733729751,0.023133639187262
-52703,52.703,0.0227352839429907,0.396535776869314,-0.386586000625624,-15354.4346615407,0.0225858320168365
-52702,52.702,0.0218422329899255,0.396319196229245,-0.641738903694475,-15354.1337482489,0.0201009510698308
-52701,52.701,0.0209434160493901,0.396342355394914,-0.896999648490583,-15353.833969444,0.0159927724603843
-52700,52.7,0.0200437076777596,0.39660369679372,-1.15224955112274,-15353.5351763023,0.0108445889928151
-52699,52.699,0.0191583766313838,0.397115312366553,-1.4073543658591,-15353.2361045035,0.00516173249996861
-52698,52.698,0.0182783390714884,0.397867534151825,-1.6621833766724,-15352.9372398769,-0.000470524325279182
-52697,52.697,0.0173585467425657,0.398849836568101,-1.91660338483062,-15352.6398823217,-0.00549691309570845
-52696,52.696,0.0164943358750672,0.400031538688283,-2.1705097010223,-15352.343793563,-0.00957141532887492
-52695,52.695,0.0156141328887509,0.401393109161167,-2.42376076904944,-15352.0485463628,-0.0123465283343115
-52694,52.694,0.0147270706472928,0.402887337012026,-2.67631734016425,-15351.7545375253,-0.0137705076822463
-52693,52.693,0.0138617767699479,0.404475636287809,-2.92805932451201,-15351.4642873881,-0.0138028228818013
-52692,52.692,0.0130320248314932,0.406106124157272,2.85100761960899,-15351.1765093205,-0.0127264087854889
