experiment,month,soil_layer,soil_layer_center_m,d18O_soil_water_permil_vsmow
3x_orbmaxn,7,14,21.32646942138672,-12.491360664367676
3x_orbmaxn,7,15,35.17761993408203,-12.491569519042969
3x_orbmaxn,8,1,0.0071006352081894875,-3.428384780883789
3x_orbmaxn,8,2,0.027924999594688416,-6.63311767578125
3x_orbmaxn,8,3,0.06225857511162758,-7.364109039306641
3x_orbmaxn,8,4,0.11886506527662277,-8.556604385375977
3x_orbmaxn,8,5,0.21219339966773987,-10.105281829833984
3x_orbmaxn,8,6,0.3660658001899719,-11.148959159851074
3x_orbmaxn,8,7,0.6197584867477417,-11.39400863647461
3x_orbmaxn,8,8,1.038027048110962,-11.44801139831543
3x_orbmaxn,8,9,1.7276352643966675,-11.627077102661133
3x_orbmaxn,8,10,2.864607095718384,-11.889025688171387
3x_orbmaxn,8,11,4.739156723022461,-12.491151809692383
3x_orbmaxn,8,12,7.829766273498535,-12.492746353149414
3x_orbmaxn,8,13,12.925320625305176,-12.492552757263184
3x_orbmaxn,8,14,21.32646942138672,-12.491360664367676
3x_orbmaxn,8,15,35.17761993408203,-12.491569519042969
3x_orbmaxn,9,1,0.0071006352081894875,-7.9960527420043945
3x_orbmaxn,9,2,0.027924999594688416,-9.717910766601562
3x_orbmaxn,9,3,0.06225857511162758,-9.471430778503418
3x_orbmaxn,9,4,0.11886506527662277,-9.137838363647461
3x_orbmaxn,9,5,0.21219339966773987,-9.23737907409668
3x_orbmaxn,9,6,0.3660658001899719,-10.163679122924805
3x_orbmaxn,9,7,0.6197584867477417,-11.053695678710938
3x_orbmaxn,9,8,1.038027048110962,-11.413961410522461
3x_orbmaxn,9,9,1.7276352643966675,-11.63150405883789
3x_orbmaxn,9,10,2.864607095718384,-11.895134925842285
3x_orbmaxn,9,11,4.739156723022461,-12.491151809692383
3x_orbmaxn,9,12,7.829766273498535,-12.492746353149414
3x_orbmaxn,9,13,12.925320625305176,-12.492552757263184
3x_orbmaxn,9,14,21.32646942138672,-12.491360664367676
3x_orbmaxn,9,15,35.17761993408203,-12.491569519042969
3x_orbmaxn,10,1,0.0071006352081894875,-9.060129165649414
3x_orbmaxn,10,2,0.027924999594688416,-11.630535125732422
3x_orbmaxn,10,3,0.06225857511162758,-11.29165267944336
3x_orbmaxn,10,4,0.11886506527662277,-10.680988311767578
3x_orbmaxn,10,5,0.21219339966773987,-10.129213333129883
3x_orbmaxn,10,6,0.3660658001899719,-10.221883773803711
3x_orbmaxn,10,7,0.6197584867477417,-10.882601737976074
3x_orbmaxn,10,8,1.038027048110962,-11.348515510559082
3x_orbmaxn,10,9,1.7276352643966675,-11.620298385620117
3x_orbmaxn,10,10,2.864607095718384,-11.893599510192871
3x_orbmaxn,10,11,4.739156723022461,-12.491151809692383
3x_orbmaxn,10,12,7.829766273498535,-12.492746353149414
3x_orbmaxn,10,13,12.925320625305176,-12.492552757263184
3x_orbmaxn,10,14,21.32646942138672,-12.491360664367676
3x_orbmaxn,10,15,35.17761993408203,-12.491569519042969
3x_orbmaxn,11,1,0.0071006352081894875,-10.816574096679688
3x_orbmaxn,11,2,0.027924999594688416,-12.30099868774414
3x_orbmaxn,11,3,0.06225857511162758,-11.778100967407227
3x_orbmaxn,11,4,0.11886506527662277,-11.052206039428711
3x_orbmaxn,11,5,0.21219339966773987,-10.45091438293457
3x_orbmaxn,11,6,0.3660658001899719,-10.373324394226074
3x_orbmaxn,11,7,0.6197584867477417,-10.888934135437012
3x_orbmaxn,11,8,1.038027048110962,-11.340319633483887
3x_orbmaxn,11,9,1.7276352643966675,-11.61748218536377
3x_orbmaxn,11,10,2.864607095718384,-11.893868446350098
3x_orbmaxn,11,11,4.739156723022461,-12.491151809692383
3x_orbmaxn,11,12,7.829766273498535,-12.492746353149414
3x_orbmaxn,11,13,12.925320625305176,-12.492552757263184
3x_orbmaxn,11,14,21.32646942138672,-12.491360664367676
3x_orbmaxn,11,15,35.17761993408203,-12.491569519042969
3x_orbmaxn,12,1,0.0071006352081894875,-13.25164794921875
3x_orbmaxn,12,2,0.027924999594688416,-13.254552841186523
3x_orbmaxn,12,3,0.06225857511162758,-12.436360359191895
3x_orbmaxn,12,4,0.11886506527662277,-11.47426700592041
3x_orbmaxn,12,5,0.21219339966773987,-10.706811904907227
3x_orbmaxn,12,6,0.3660658001899719,-10.490745544433594
3x_orbmaxn,12,7,0.6197584867477417,-10.898530960083008
3x_orbmaxn,12,8,1.038027048110962,-11.334955215454102
3x_orbmaxn,12,9,1.7276352643966675,-11.616572380065918
3x_orbmaxn,12,10,2.864607095718384,-11.894941329956055
3x_orbmaxn,12,11,4.739156723022461,-12.491151809692383
3x_orbmaxn,12,12,7.829766273498535,-12.492746353149414
3x_orbmaxn,12,13,12.925320625305176,-12.492552757263184
3x_orbmaxn,12,14,21.32646942138672,-12.491360664367676
3x_orbmaxn,12,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,1,1,0.0071006352081894875,-14.137475967407227
3x_orbmaxs,1,2,0.027924999594688416,-14.32158088684082
3x_orbmaxs,1,3,0.06225857511162758,-13.820707321166992
3x_orbmaxs,1,4,0.11886506527662277,-13.194740295410156
3x_orbmaxs,1,5,0.21219339966773987,-12.417585372924805
3x_orbmaxs,1,6,0.3660658001899719,-11.57197380065918
3x_orbmaxs,1,7,0.6197584867477417,-11.14499568939209
3x_orbmaxs,1,8,1.038027048110962,-11.204510688781738
3x_orbmaxs,1,9,1.7276352643966675,-11.366903305053711
3x_orbmaxs,1,10,2.864607095718384,-11.544509887695312
3x_orbmaxs,1,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,1,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,1,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,1,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,1,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,2,1,0.0071006352081894875,-12.033790588378906
3x_orbmaxs,2,2,0.027924999594688416,-14.619647979736328
3x_orbmaxs,2,3,0.06225857511162758,-14.414443969726562
3x_orbmaxs,2,4,0.11886506527662277,-13.841629028320312
3x_orbmaxs,2,5,0.21219339966773987,-12.942329406738281
3x_orbmaxs,2,6,0.3660658001899719,-11.898130416870117
3x_orbmaxs,2,7,0.6197584867477417,-11.263683319091797
3x_orbmaxs,2,8,1.038027048110962,-11.216059684753418
3x_orbmaxs,2,9,1.7276352643966675,-11.360794067382812
3x_orbmaxs,2,10,2.864607095718384,-11.54117202758789
3x_orbmaxs,2,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,2,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,2,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,2,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,2,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,3,1,0.0071006352081894875,-7.8771562576293945
3x_orbmaxs,3,2,0.027924999594688416,-12.684463500976562
3x_orbmaxs,3,3,0.06225857511162758,-13.330787658691406
3x_orbmaxs,3,4,0.11886506527662277,-13.512165069580078
3x_orbmaxs,3,5,0.21219339966773987,-13.10284423828125
3x_orbmaxs,3,6,0.3660658001899719,-12.190759658813477
3x_orbmaxs,3,7,0.6197584867477417,-11.41856575012207
3x_orbmaxs,3,8,1.038027048110962,-11.241033554077148
3x_orbmaxs,3,9,1.7276352643966675,-11.355981826782227
3x_orbmaxs,3,10,2.864607095718384,-11.537551879882812
3x_orbmaxs,3,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,3,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,3,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,3,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,3,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,4,1,0.0071006352081894875,-5.556806564331055
3x_orbmaxs,4,2,0.027924999594688416,-10.524317741394043
3x_orbmaxs,4,3,0.06225857511162758,-11.401594161987305
3x_orbmaxs,4,4,0.11886506527662277,-12.118085861206055
3x_orbmaxs,4,5,0.21219339966773987,-12.517422676086426
3x_orbmaxs,4,6,0.3660658001899719,-12.2300386428833
3x_orbmaxs,4,7,0.6197584867477417,-11.565937995910645
3x_orbmaxs,4,8,1.038027048110962,-11.2837553024292
3x_orbmaxs,4,9,1.7276352643966675,-11.354893684387207
3x_orbmaxs,4,10,2.864607095718384,-11.53428840637207
3x_orbmaxs,4,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,4,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,4,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,4,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,4,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,5,1,0.0071006352081894875,-4.675075531005859
3x_orbmaxs,5,2,0.027924999594688416,-8.969470977783203
3x_orbmaxs,5,3,0.06225857511162758,-9.711175918579102
3x_orbmaxs,5,4,0.11886506527662277,-10.527267456054688
3x_orbmaxs,5,5,0.21219339966773987,-11.400789260864258
3x_orbmaxs,5,6,0.3660658001899719,-11.853397369384766
3x_orbmaxs,5,7,0.6197584867477417,-11.604785919189453
3x_orbmaxs,5,8,1.038027048110962,-11.330902099609375
3x_orbmaxs,5,9,1.7276352643966675,-11.360526084899902
3x_orbmaxs,5,10,2.864607095718384,-11.532440185546875
3x_orbmaxs,5,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,5,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,5,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,5,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,5,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,6,1,0.0071006352081894875,-4.408449172973633
3x_orbmaxs,6,2,0.027924999594688416,-8.116826057434082
3x_orbmaxs,6,3,0.06225857511162758,-8.803784370422363
3x_orbmaxs,6,4,0.11886506527662277,-9.497761726379395
3x_orbmaxs,6,5,0.21219339966773987,-10.396406173706055
3x_orbmaxs,6,6,0.3660658001899719,-11.258125305175781
3x_orbmaxs,6,7,0.6197584867477417,-11.489212989807129
3x_orbmaxs,6,8,1.038027048110962,-11.345416069030762
3x_orbmaxs,6,9,1.7276352643966675,-11.365964889526367
3x_orbmaxs,6,10,2.864607095718384,-11.5318603515625
3x_orbmaxs,6,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,6,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,6,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,6,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,6,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,7,1,0.0071006352081894875,-4.321962356567383
3x_orbmaxs,7,2,0.027924999594688416,-7.6136884689331055
3x_orbmaxs,7,3,0.06225857511162758,-8.130699157714844
3x_orbmaxs,7,4,0.11886506527662277,-8.781343460083008
3x_orbmaxs,7,5,0.21219339966773987,-9.787395477294922
3x_orbmaxs,7,6,0.3660658001899719,-10.860576629638672
3x_orbmaxs,7,7,0.6197584867477417,-11.347309112548828
3x_orbmaxs,7,8,1.038027048110962,-11.340187072753906
3x_orbmaxs,7,9,1.7276352643966675,-11.372058868408203
3x_orbmaxs,7,10,2.864607095718384,-11.53416919708252
3x_orbmaxs,7,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,7,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,7,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,7,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,7,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,8,1,0.0071006352081894875,-5.658402919769287
3x_orbmaxs,8,2,0.027924999594688416,-8.408084869384766
3x_orbmaxs,8,3,0.06225857511162758,-8.593276977539062
3x_orbmaxs,8,4,0.11886506527662277,-8.847773551940918
3x_orbmaxs,8,5,0.21219339966773987,-9.565799713134766
3x_orbmaxs,8,6,0.3660658001899719,-10.617107391357422
3x_orbmaxs,8,7,0.6197584867477417,-11.231273651123047
3x_orbmaxs,8,8,1.038027048110962,-11.324673652648926
3x_orbmaxs,8,9,1.7276352643966675,-11.37840747833252
3x_orbmaxs,8,10,2.864607095718384,-11.538982391357422
3x_orbmaxs,8,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,8,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,8,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,8,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,8,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,9,1,0.0071006352081894875,-8.250504493713379
3x_orbmaxs,9,2,0.027924999594688416,-10.508999824523926
3x_orbmaxs,9,3,0.06225857511162758,-10.457560539245605
3x_orbmaxs,9,4,0.11886506527662277,-10.161996841430664
3x_orbmaxs,9,5,0.21219339966773987,-9.990364074707031
3x_orbmaxs,9,6,0.3660658001899719,-10.40947437286377
3x_orbmaxs,9,7,0.6197584867477417,-11.0194091796875
3x_orbmaxs,9,8,1.038027048110962,-11.272102355957031
3x_orbmaxs,9,9,1.7276352643966675,-11.379972457885742
3x_orbmaxs,9,10,2.864607095718384,-11.544137954711914
3x_orbmaxs,9,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,9,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,9,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,9,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,9,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,10,1,0.0071006352081894875,-8.716821670532227
3x_orbmaxs,10,2,0.027924999594688416,-12.107521057128906
3x_orbmaxs,10,3,0.06225857511162758,-12.30628776550293
3x_orbmaxs,10,4,0.11886506527662277,-11.982933044433594
3x_orbmaxs,10,5,0.21219339966773987,-11.267036437988281
3x_orbmaxs,10,6,0.3660658001899719,-10.764345169067383
3x_orbmaxs,10,7,0.6197584867477417,-10.909586906433105
3x_orbmaxs,10,8,1.038027048110962,-11.19866943359375
3x_orbmaxs,10,9,1.7276352643966675,-11.370553970336914
3x_orbmaxs,10,10,2.864607095718384,-11.546091079711914
3x_orbmaxs,10,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,10,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,10,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,10,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,10,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,11,1,0.0071006352081894875,-8.896976470947266
3x_orbmaxs,11,2,0.027924999594688416,-12.578264236450195
3x_orbmaxs,11,3,0.06225857511162758,-12.7151460647583
3x_orbmaxs,11,4,0.11886506527662277,-12.4390869140625
3x_orbmaxs,11,5,0.21219339966773987,-11.838451385498047
3x_orbmaxs,11,6,0.3660658001899719,-11.16517162322998
3x_orbmaxs,11,7,0.6197584867477417,-10.988175392150879
3x_orbmaxs,11,8,1.038027048110962,-11.175140380859375
3x_orbmaxs,11,9,1.7276352643966675,-11.361330032348633
3x_orbmaxs,11,10,2.864607095718384,-11.544987678527832
3x_orbmaxs,11,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,11,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,11,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,11,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,11,15,35.17761993408203,-12.491569519042969
3x_orbmaxs,12,1,0.0071006352081894875,-11.110946655273438
3x_orbmaxs,12,2,0.027924999594688416,-12.87335205078125
3x_orbmaxs,12,3,0.06225857511162758,-12.933656692504883
3x_orbmaxs,12,4,0.11886506527662277,-12.670145034790039
3x_orbmaxs,12,5,0.21219339966773987,-12.072980880737305
3x_orbmaxs,12,6,0.3660658001899719,-11.341705322265625
3x_orbmaxs,12,7,0.6197584867477417,-11.050149917602539
3x_orbmaxs,12,8,1.038027048110962,-11.180535316467285
3x_orbmaxs,12,9,1.7276352643966675,-11.358409881591797
3x_orbmaxs,12,10,2.864607095718384,-11.543869972229004
3x_orbmaxs,12,11,4.739156723022461,-12.491151809692383
3x_orbmaxs,12,12,7.829766273498535,-12.492746353149414
3x_orbmaxs,12,13,12.925320625305176,-12.492552757263184
3x_orbmaxs,12,14,21.32646942138672,-12.491360664367676
3x_orbmaxs,12,15,35.17761993408203,-12.491569519042969
6x_orbmod,1,1,0.0071006352081894875,-11.634394645690918
6x_orbmod,1,2,0.027924999594688416,-13.195812225341797
6x_orbmod,1,3,0.06225857511162758,-12.854963302612305
6x_orbmod,1,4,0.11886506527662277,-12.28763198852539
6x_orbmod,1,5,0.21219339966773987,-11.571630477905273
6x_orbmod,1,6,0.3660658001899719,-10.881081581115723
6x_orbmod,1,7,0.6197584867477417,-10.600969314575195
6x_orbmod,1,8,1.038027048110962,-10.70161247253418
6x_orbmod,1,9,1.7276352643966675,-10.98458480834961
6x_orbmod,1,10,2.864607095718384,-11.434957504272461
6x_orbmod,1,11,4.739156723022461,-12.491151809692383
6x_orbmod,1,12,7.829766273498535,-12.492746353149414
6x_orbmod,1,13,12.925320625305176,-12.492552757263184
6x_orbmod,1,14,21.32646942138672,-12.491360664367676
6x_orbmod,1,15,35.17761993408203,-12.491569519042969
6x_orbmod,2,1,0.0071006352081894875,-9.973287582397461
6x_orbmod,2,2,0.027924999594688416,-13.093009948730469
6x_orbmod,2,3,0.06225857511162758,-12.849361419677734
6x_orbmod,2,4,0.11886506527662277,-12.354477882385254
6x_orbmod,2,5,0.21219339966773987,-11.700690269470215
6x_orbmod,2,6,0.3660658001899719,-11.019915580749512
6x_orbmod,2,7,0.6197584867477417,-10.669618606567383
6x_orbmod,2,8,1.038027048110962,-10.71348762512207
6x_orbmod,2,9,1.7276352643966675,-10.980918884277344
6x_orbmod,2,10,2.864607095718384,-11.431097984313965
6x_orbmod,2,11,4.739156723022461,-12.491151809692383
6x_orbmod,2,12,7.829766273498535,-12.492746353149414
6x_orbmod,2,13,12.925320625305176,-12.492552757263184
6x_orbmod,2,14,21.32646942138672,-12.491360664367676
6x_orbmod,2,15,35.17761993408203,-12.491569519042969
6x_orbmod,3,1,0.0071006352081894875,-6.577655792236328
6x_orbmod,3,2,0.027924999594688416,-11.943564414978027
6x_orbmod,3,3,0.06225857511162758,-12.196287155151367
6x_orbmod,3,4,0.11886506527662277,-12.085676193237305
6x_orbmod,3,5,0.21219339966773987,-11.678561210632324
6x_orbmod,3,6,0.3660658001899719,-11.111125946044922
6x_orbmod,3,7,0.6197584867477417,-10.729864120483398
6x_orbmod,3,8,1.038027048110962,-10.725140571594238
6x_orbmod,3,9,1.7276352643966675,-10.979488372802734
6x_orbmod,3,10,2.864607095718384,-11.42917537689209
6x_orbmod,3,11,4.739156723022461,-12.491151809692383
6x_orbmod,3,12,7.829766273498535,-12.492746353149414
6x_orbmod,3,13,12.925320625305176,-12.492552757263184
6x_orbmod,3,14,21.32646942138672,-12.491360664367676
6x_orbmod,3,15,35.17761993408203,-12.491569519042969
6x_orbmod,4,1,0.0071006352081894875,-3.7926583290100098
6x_orbmod,4,2,0.027924999594688416,-9.583965301513672
6x_orbmod,4,3,0.06225857511162758,-10.392873764038086
6x_orbmod,4,4,0.11886506527662277,-10.989218711853027
6x_orbmod,4,5,0.21219339966773987,-11.24459457397461
6x_orbmod,4,6,0.3660658001899719,-11.095061302185059
6x_orbmod,4,7,0.6197584867477417,-10.798782348632812
6x_orbmod,4,8,1.038027048110962,-10.747149467468262
6x_orbmod,4,9,1.7276352643966675,-10.979280471801758
6x_orbmod,4,10,2.864607095718384,-11.427492141723633
6x_orbmod,4,11,4.739156723022461,-12.491151809692383
6x_orbmod,4,12,7.829766273498535,-12.492746353149414
6x_orbmod,4,13,12.925320625305176,-12.492552757263184
6x_orbmod,4,14,21.32646942138672,-12.491360664367676
6x_orbmod,4,15,35.17761993408203,-12.491569519042969
6x_orbmod,5,1,0.0071006352081894875,-2.8267502784729004
6x_orbmod,5,2,0.027924999594688416,-7.55634880065918
6x_orbmod,5,3,0.06225857511162758,-8.380756378173828
6x_orbmod,5,4,0.11886506527662277,-9.257926940917969
6x_orbmod,5,5,0.21219339966773987,-10.117218017578125
6x_orbmod,5,6,0.3660658001899719,-10.6639404296875
6x_orbmod,5,7,0.6197584867477417,-10.759264945983887
6x_orbmod,5,8,1.038027048110962,-10.772705078125
6x_orbmod,5,9,1.7276352643966675,-10.986953735351562
6x_orbmod,5,10,2.864607095718384,-11.426538467407227
6x_orbmod,5,11,4.739156723022461,-12.491151809692383
6x_orbmod,5,12,7.829766273498535,-12.492746353149414
6x_orbmod,5,13,12.925320625305176,-12.492552757263184
6x_orbmod,5,14,21.32646942138672,-12.491360664367676
6x_orbmod,5,15,35.17761993408203,-12.491569519042969
6x_orbmod,6,1,0.0071006352081894875,0.4534721374511719
6x_orbmod,6,2,0.027924999594688416,-6.31132698059082
6x_orbmod,6,3,0.06225857511162758,-7.209986686706543
6x_orbmod,6,4,0.11886506527662277,-8.173033714294434
6x_orbmod,6,5,0.21219339966773987,-9.229644775390625
6x_orbmod,6,6,0.3660658001899719,-10.146110534667969
6x_orbmod,6,7,0.6197584867477417,-10.59670639038086
6x_orbmod,6,8,1.038027048110962,-10.75434684753418
6x_orbmod,6,9,1.7276352643966675,-10.987102508544922
6x_orbmod,6,10,2.864607095718384,-11.422306060791016
6x_orbmod,6,11,4.739156723022461,-12.491151809692383
6x_orbmod,6,12,7.829766273498535,-12.492746353149414
6x_orbmod,6,13,12.925320625305176,-12.492552757263184
6x_orbmod,6,14,21.32646942138672,-12.491360664367676
6x_orbmod,6,15,35.17761993408203,-12.491569519042969
6x_orbmod,7,1,0.0071006352081894875,2.5930404663085938
6x_orbmod,7,2,0.027924999594688416,-6.537839889526367
6x_orbmod,7,3,0.06225857511162758,-7.58284330368042
6x_orbmod,7,4,0.11886506527662277,-8.559688568115234
6x_orbmod,7,5,0.21219339966773987,-9.458109855651855
6x_orbmod,7,6,0.3660658001899719,-10.196834564208984
6x_orbmod,7,7,0.6197584867477417,-10.598361015319824
6x_orbmod,7,8,1.038027048110962,-10.76297378540039
6x_orbmod,7,9,1.7276352643966675,-10.995462417602539
6x_orbmod,7,10,2.864607095718384,-11.425495147705078
6x_orbmod,7,11,4.739156723022461,-12.491151809692383
6x_orbmod,7,12,7.829766273498535,-12.492746353149414
6x_orbmod,7,13,12.925320625305176,-12.492552757263184
6x_orbmod,7,14,21.32646942138672,-12.491360664367676
6x_orbmod,7,15,35.17761993408203,-12.491569519042969
6x_orbmod,8,1,0.0071006352081894875,-1.9793212413787842
6x_orbmod,8,2,0.027924999594688416,-7.021456718444824
6x_orbmod,8,3,0.06225857511162758,-7.699594020843506
6x_orbmod,8,4,0.11886506527662277,-8.58420181274414
6x_orbmod,8,5,0.21219339966773987,-9.547651290893555
6x_orbmod,8,6,0.3660658001899719,-10.262996673583984
6x_orbmod,8,7,0.6197584867477417,-10.620787620544434
6x_orbmod,8,8,1.038027048110962,-10.780871391296387
6x_orbmod,8,9,1.7276352643966675,-11.012584686279297
6x_orbmod,8,10,2.864607095718384,-11.436119079589844
6x_orbmod,8,11,4.739156723022461,-12.491151809692383
6x_orbmod,8,12,7.829766273498535,-12.492746353149414
6x_orbmod,8,13,12.925320625305176,-12.492552757263184
6x_orbmod,8,14,21.32646942138672,-12.491360664367676
6x_orbmod,8,15,35.17761993408203,-12.491569519042969
6x_orbmod,9,1,0.0071006352081894875,-6.36284065246582
6x_orbmod,9,2,0.027924999594688416,-8.548736572265625
6x_orbmod,9,3,0.06225857511162758,-8.552715301513672
6x_orbmod,9,4,0.11886506527662277,-8.709400177001953
6x_orbmod,9,5,0.21219339966773987,-9.237095832824707
6x_orbmod,9,6,0.3660658001899719,-9.98060417175293
6x_orbmod,9,7,0.6197584867477417,-10.51633071899414
6x_orbmod,9,8,1.038027048110962,-10.77452278137207
6x_orbmod,9,9,1.7276352643966675,-11.028334617614746
6x_orbmod,9,10,2.864607095718384,-11.449918746948242
6x_orbmod,9,11,4.739156723022461,-12.491151809692383
6x_orbmod,9,12,7.829766273498535,-12.492746353149414
6x_orbmod,9,13,12.925320625305176,-12.492552757263184
6x_orbmod,9,14,21.32646942138672,-12.491360664367676
6x_orbmod,9,15,35.17761993408203,-12.491569519042969
6x_orbmod,10,1,0.0071006352081894875,-8.516162872314453
6x_orbmod,10,2,0.027924999594688416,-10.997682571411133
6x_orbmod,10,3,0.06225857511162758,-10.868057250976562
6x_orbmod,10,4,0.11886506527662277,-10.457306861877441
6x_orbmod,10,5,0.21219339966773987,-10.082944869995117
6x_orbmod,10,6,0.3660658001899719,-10.10395622253418
6x_orbmod,10,7,0.6197584867477417,-10.429515838623047
6x_orbmod,10,8,1.038027048110962,-10.729074478149414
6x_orbmod,10,9,1.7276352643966675,-11.021524429321289
6x_orbmod,10,10,2.864607095718384,-11.453017234802246
6x_orbmod,10,11,4.739156723022461,-12.491151809692383
6x_orbmod,10,12,7.829766273498535,-12.492746353149414
6x_orbmod,10,13,12.925320625305176,-12.492552757263184
6x_orbmod,10,14,21.32646942138672,-12.491360664367676
6x_orbmod,10,15,35.17761993408203,-12.491569519042969
6x_orbmod,11,1,0.0071006352081894875,-9.792015075683594
6x_orbmod,11,2,0.027924999594688416,-12.243866920471191
6x_orbmod,11,3,0.06225857511162758,-12.05746841430664
6x_orbmod,11,4,0.11886506527662277,-11.526494979858398
6x_orbmod,11,5,0.21219339966773987,-10.865211486816406
6x_orbmod,11,6,0.3660658001899719,-10.451078414916992
6x_orbmod,11,7,0.6197584867477417,-10.492518424987793
6x_orbmod,11,8,1.038027048110962,-10.713845252990723
6x_orbmod,11,9,1.7276352643966675,-11.003851890563965
6x_orbmod,11,10,2.864607095718384,-11.443868637084961
6x_orbmod,11,11,4.739156723022461,-12.491151809692383
6x_orbmod,11,12,7.829766273498535,-12.492746353149414
6x_orbmod,11,13,12.925320625305176,-12.492552757263184
6x_orbmod,11,14,21.32646942138672,-12.491360664367676
6x_orbmod,11,15,35.17761993408203,-12.491569519042969
6x_orbmod,12,1,0.0071006352081894875,-11.340007781982422
6x_orbmod,12,2,0.027924999594688416,-12.8695068359375
6x_orbmod,12,3,0.06225857511162758,-12.604877471923828
6x_orbmod,12,4,0.11886506527662277,-12.051224708557129
6x_orbmod,12,5,0.21219339966773987,-11.318624496459961
6x_orbmod,12,6,0.3660658001899719,-10.702089309692383
6x_orbmod,12,7,0.6197584867477417,-10.552704811096191
6x_orbmod,12,8,1.038027048110962,-10.708539962768555
6x_orbmod,12,9,1.7276352643966675,-10.993972778320312
6x_orbmod,12,10,2.864607095718384,-11.438861846923828
6x_orbmod,12,11,4.739156723022461,-12.491151809692383
6x_orbmod,12,12,7.829766273498535,-12.492746353149414
6x_orbmod,12,13,12.925320625305176,-12.492552757263184
6x_orbmod,12,14,21.32646942138672,-12.491360664367676
6x_orbmod,12,15,35.17761993408203,-12.491569519042969
6x_orbmin,1,1,0.0071006352081894875,-11.073455810546875
6x_orbmin,1,2,0.027924999594688416,-12.804314613342285
6x_orbmin,1,3,0.06225857511162758,-12.436464309692383
6x_orbmin,1,4,0.11886506527662277,-11.858522415161133
6x_orbmin,1,5,0.21219339966773987,-11.194005966186523
6x_orbmin,1,6,0.3660658001899719,-10.614828109741211
6x_orbmin,1,7,0.6197584867477417,-10.353520393371582
6x_orbmin,1,8,1.038027048110962,-10.412946701049805
6x_orbmin,1,9,1.7276352643966675,-10.639057159423828
6x_orbmin,1,10,2.864607095718384,-11.037945747375488
6x_orbmin,1,11,4.739156723022461,-12.491151809692383
6x_orbmin,1,12,7.829766273498535,-12.492746353149414
6x_orbmin,1,13,12.925320625305176,-12.492552757263184
6x_orbmin,1,14,21.32646942138672,-12.491360664367676
6x_orbmin,1,15,35.17761993408203,-12.491569519042969
6x_orbmin,2,1,0.0071006352081894875,-9.301528930664062
6x_orbmin,2,2,0.027924999594688416,-12.580602645874023
