correction_session,workbook_sheet,workbook_row,matlab_order,Type_1,Type_2,User,ben_status,Sample_Name,analysis_id,analysis_datetime_excel,acid_temperature_C,d13Ccarb_VPDB,d18Ocarb_VPDB,D47_CDES,D48_CDES,D47_iCDES_carb_corr,T47_Petersen_workbook_C,IPLnum,analysis_datetime,d18Ocarb_VSMOW,T47_Anderson2021_C,correction_source
22A,S22A Results,131,4265,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4622 EQG-ENRICHED,46037.44875,90,-10.9140192005749,10.3408587302574,0.916428181892147,0.376466102670376,0.925605027013166,-48.0533473098309,4622,2026-01-15T10:46:12Z,41.57049467360966,-48.04203885229333,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,132,4266,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4623 ETH-1,46037.5761689815,90,1.98387141709472,-2.30286291386055,0.209831073270401,0.128942889778253,0.215066390372201,645.78905652161,4623,2026-01-15T13:49:41Z,28.53595559347202,527.0291922779725,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,133,4267,Standard,Evan's BHB Carbs,wmn,include,CARB 25-01-SCb,IPL-CI-4624 CARB 25-01-SCb,46037.6775462963,90,-8.74290338373861,-8.1804265374041,0.592527180947885,0.262354274731081,0.599895358859773,25.2317567324886,4624,2026-01-15T16:15:40Z,22.47671647832474,22.972837835834127,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,134,4268,Sample,Evan's BHB Carbs,wmn,include,CARB 25-02-SCb,IPL-CI-4625 CARB 25-02-SCb,46038.3784606482,90,-9.13209600191098,-8.62272243124077,0.560522964182689,0.271869659192883,0.567670024251006,37.0775841982465,4625,2026-01-16T09:04:59Z,22.020749218409577,34.290694707061505,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,135,4269,EquilibratedGas,Depleted,euf,include,Depleted Eq Gas,IPL-CI-4626 EQG-DEPLETED,46038.4784722222,90,-10.8995854190284,-22.2596817049623,0.899342869301278,0.358158809714274,0.908567771372099,-45.4728915182903,4626,2026-01-16T11:28:59Z,7.962271533537315,-45.514887330579796,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,136,4270,EquilibratedGas,Evan's BHB Carbs,euf,include,CARB 25-03-SCb,IPL-CI-4627 CARB 25-03-SCb,46038.6409143519,90,-9.28395696158922,-8.80052632838367,0.591022399467781,0.251391031802405,0.598289042037675,25.7904038639983,4627,2026-01-16T15:22:55Z,21.83744940280599,23.507667513658987,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,137,4271,Sample,Evan's BHB Carbs,euf,include,CARB 25-04-SCb,IPL-CI-4629 CARB 25-04-SCb,46041.5061574074,90,-9.84339013508492,-8.5418634425054,0.581476459588791,0.26412322137762,0.588643001962681,29.2124188018687,4629,2026-01-19T12:08:51Z,22.10410755848676,26.78146782558514,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,138,4272,Sample,Evan's BHB Carbs,wmn,include,CARB 25-05-SCb,IPL-CI-4630 CARB 25-05-SCb,46041.6750231482,90,-8.923837622348,-8.1831443911016,0.597658984195653,0.198513563402103,0.604894740141038,23.5129029222127,4630,2026-01-19T16:12:02Z,22.473914615769452,21.326602706911387,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,139,4273,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4632 EQG-ENRICHED,46043.3846412037,90,-10.912489300175,10.317477915884,0.911858022190267,0.385958553325824,0.921266567409076,-47.4045809639487,4632,2026-01-21T09:13:52Z,41.54639115826397,-47.40650671424504,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,140,4274,EquilibratedGas,Evan's BHB Carbs,euf,include,CARB 25-07-SCb,IPL-CI-4633 CARB 25-07-SCb,46043.491712963,90,-9.64792119719892,-8.83823584426493,0.593558537900941,0.26532148220454,0.600678855049864,24.9604052637481,4633,2026-01-21T11:48:04Z,21.798574285788842,22.713017003027346,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,141,4275,Sample,Evan's BHB Carbs,wmn,include,CARB 25-08-SCb,IPL-CI-4634 CARB 25-08-SCb,46043.6684375,90,-7.81468733840137,-8.52717444217118,0.59719544861286,0.257845949090711,0.604294524194303,23.7176972921169,4634,2026-01-21T16:02:32Z,22.11925059582131,21.52279729005687,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,142,4276,HeatedGas,ETH-2 HEATED,wmn,include,ETH-2 HEATED,IPL-CI-4635 ETH-2 HEATED,46044.3839814815,90,-9.98391026074865,-18.4036052484906,0.0210109182327862,-0.0121657490850504,0.0236507794605949,9999,4635,2026-01-22T09:12:56Z,11.937539313278556,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,143,4277,Sample,Evan's BHB Carbs,wmn,include,CARB 25-09-SCb,IPL-CI-4636 CARB 25-09-SCb,46044.4837962963,90,-8.51923200518754,-8.7371369401656,0.587096446663291,0.272663249962361,0.594011482451931,27.2935011111258,4636,2026-01-22T11:36:40Z,21.902798157013883,24.94615461440719,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,144,4278,Sample,Evan's BHB Carbs,wmn,include,CARB 25-10-SCb,IPL-CI-4637 CARB 25-10-SCb,46044.5835300926,90,-9.22867882969728,-9.07141873079244,0.563602271023458,0.259021746984398,0.570268824238373,36.0695747667618,4637,2026-01-22T14:00:17Z,21.558183716238766,33.32950357991393,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,145,4279,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4638 ETH-3,46044.6936226852,90,1.6072450969511,-1.866997830648,0.609654867040587,0.290677108125469,0.616634337161342,19.590662212929,4638,2026-01-22T16:38:49Z,28.98529326640667,17.566343078670684,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,146,4280,Sample,Evan's BHB Carbs,wmn,include,CARB 25-11-SCb,IPL-CI-4639 CARB 25-11-SCb,46045.376400463,90,-8.26331907078235,-9.39412074352644,0.550102872799147,0.232477018925186,0.556517352555158,41.5181569934716,4639,2026-01-23T09:02:01Z,21.225506984291158,38.52077069648567,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,147,4281,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4641 EQG-DEPLETED,46048.4571990741,90,-10.8971694766265,-22.6527083299058,0.901376230460086,0.334575907446993,0.910755752051088,-45.8092555596433,4641,2026-01-26T10:58:22Z,7.557096455616811,-45.844202142549364,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,148,4282,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4642 ETH-4,46048.5569328704,90,-10.2387738399924,-18.7678541798943,0.437752177479693,0.21142195338887,0.443014305120976,101.199485127894,4642,2026-01-26T13:21:59Z,11.562031447405168,94.66438402697656,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,149,4284,Sample,Atacama,eyl,include,OQ15.3_A,IPL-CI-4644 OQ15.3_A,46049.4428819444,90,3.79838233076003,-2.42374041655516,0.563076864839131,0.271913414101765,0.5692841681982,36.4503408974065,4644,2026-01-27T10:37:44Z,28.41134176716912,33.69262628942954,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,150,4285,EquilibratedGas,Enriched ,eyl,include,Enriched Eq Gas,IPL-CI-4645 EQG-ENRICHED,46049.5489467593,90,-10.908804923088,10.1688574870785,0.919871599804381,0.359183861810114,0.929368644305577,-48.6116448463306,4645,2026-01-27T13:10:29Z,41.3931768720041,-48.58903725100723,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,151,4286,Sample,Atacama,eyl,include,SDT13.4_A,IPL-CI-4646 SDT13.4_A,46049.651400463,90,1.24896948702807,-4.47686786676756,0.586186143116154,0.24331250208267,0.592437586940859,27.8522875467696,4646,2026-01-27T15:38:01Z,26.294752147470653,25.480725453126865,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,152,4288,Standard,IAEA-C1,wmn,include,IAEA-C1,IPL-CI-4648 IAEA-C1,46050.5115393519,90,2.4036474708703,-2.37040142162622,0.296038519211247,0.159454152825746,0.299183286224215,270.740660531186,4648,2026-01-28T12:16:37Z,28.466329470431315,245.80543836929394,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,153,4289,Sample,Atacama,wmn,include,BA30,IPL-CI-4649 BA30,46051.3826851852,90,-6.34948857237865,-4.33618852822921,0.590693885848709,0.261667918184619,0.59671010474247,26.3425982593243,4649,2026-01-29T09:11:04Z,26.439779884363226,24.03621537100554,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,154,4290,HeatedGas,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4651 ETH-1 HEATED,46051.588287037,90,2.08681108725486,-2.86333089800511,0.03337250667201,-0.0171779723647258,0.0334495971675858,9999,4651,2026-01-29T14:07:07Z,27.95816354393755,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,155,4291,Sample,Atacama,wmn,include,BA5#1_A,IPL-CI-4652 BA5#1_A,46051.6897222222,90,-4.67998590805939,-5.75496799804197,0.586965459635203,0.255192584443754,0.592738052703854,27.7453711852478,4652,2026-01-29T16:33:11Z,24.977145941138552,25.37845067220627,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,156,4292,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4653 EQG-DEPLETED,46052.3775462963,90,-10.8984133858981,-22.2366891581191,0.915426431847969,0.325649059769814,0.924665079911628,-47.9132637995485,4653,2026-01-30T09:03:40Z,7.985974780003442,-47.904803428136915,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,157,4293,Standard,102-GC-AZ01,wmn,include,102-GC-AZ01,IPL-CI-4654 102-GC-AZ01,46052.478912037,90,0.319302271767454,-14.4271505975294,0.609422014202484,0.172245310228077,0.615223735412095,20.0537404259226,4654,2026-01-30T11:29:37Z,16.036906177500967,18.010565566913442,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,158,4294,Sample,Atacama,eyl,include,BA5#1_A,IPL-CI-4655 BA5#1_A,46052.6342476852,90,-4.67349389783233,-5.81649689504267,0.583022218192075,0.169859922689774,0.588415207560597,29.2946572422539,4655,2026-01-30T15:13:19Z,24.91371518593156,26.86009508579542,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,159,4295,EquilibratedGas,Enriched,eyl ,include,Enriched Eq Gas,IPL-CI-4656 EQG-ENRICHED,46054.4602777778,90,-10.9085939548442,10.1952225128824,0.91716062874423,0.378099790743695,0.92627264753211,-48.1526864622285,4656,2026-02-01T11:02:48Z,41.420356840755595,-48.1393614679732,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,160,4296,Sample,Atacama,eyl,include,OQ15.3_A,IPL-CI-4657 OQ15.3_A,46054.5606597222,90,3.98114018819455,-2.29077932142028,0.574632135399823,0.294147312608327,0.579683922702284,32.4983084805442,4657,2026-02-01T13:27:20Z,28.54841268975462,29.92126012321006,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,161,4297,HeatedGas,ETH-1 HEATED,wmn,include,ETH-1 HEATED,IPL-CI-4658 ETH-1 HEATED,46054.6757291667,90,2.14797152393778,-2.68069469788569,0.048062282520511,0.0207248856465724,0.0467225863123005,9999,4658,2026-02-01T16:13:03Z,28.146445029002663,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,162,4298,Sample,Atacama,wmn,include,SDT13.4_A,IPL-CI-4659 SDT13.4_A,46055.3773842593,90,1.25297728582104,-4.49172778897029,0.57555135367396,0.321679983998485,0.580353289819634,32.2490957731098,4659,2026-02-02T09:03:26Z,26.27943290507264,29.683258415314697,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,163,4299,Sample,Atacama,wmn,include,OQ11_A,IPL-CI-4660 OQ11_A,46055.4770138889,90,5.1624698293111,-1.0772684413519,0.590498843143336,0.275879057490371,0.595348918969322,26.8211035730815,4660,2026-02-02T11:26:54Z,29.799433191125914,24.49414582771334,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,164,4300,Standard,ETH-1,wmn,include,ETH-1,IPL-CI-4661 ETH-1,46055.5764236111,90,1.97377860878074,-2.31467153433747,0.200591899650489,0.127602476858126,0.20043132470103,843.428113807994,4661,2026-02-02T13:50:02Z,28.52378196853616,644.5121972910099,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,165,4301,Sample,Atacama,eyl,include,BA30,IPL-CI-4662 BA30,46055.6762037037,90,-6.32709288762243,-4.39978777341177,0.598917681909229,0.317988772922082,0.603598675154525,23.9556534879493,4662,2026-02-02T16:13:43Z,26.374214786512074,21.750743363971537,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,166,4302,Sample,Atacama,eyl,include,RC3,IPL-CI-4663 RC3,46056.4538657407,90,-7.93139334694626,-5.63516985016228,0.586512366805727,0.222449900640412,0.590891624128254,28.4042033952093,4663,2026-02-03T10:53:33Z,25.100647049769204,26.008618733093954,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,167,4303,EquilibratedGas,Depleted,eyl ,include,Depleted Eq Gas,IPL-CI-4664 EQG-DEPLETED,46056.6086574074,90,-10.9003256306077,-22.1615632686614,0.919950731339937,0.343006990832871,0.928553664256518,-48.4911025578957,4664,2026-02-03T14:36:27Z,8.063422810704278,-48.47092755957226,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,168,4304,Standard,ETH-2,eyl,include,ETH-2,IPL-CI-4665 ETH-2,46056.7520833333,90,-10.1630335909026,-18.6290007570313,0.20540533125669,0.182964926334539,0.20441227990003,777.429601247641,4665,2026-02-03T18:02:59Z,11.705176829568863,607.5342088043302,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,169,4305,Sample,Atacama,eyl,include,OQ11_A,IPL-CI-4666 OQ11_A,46056.8528935185,90,5.14995669796292,-1.10274082728192,0.587759636630502,0.270921791334176,0.591702457809806,28.1143538235411,4666,2026-02-03T20:28:09Z,29.773173453746796,25.731398075674008,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,170,4306,Sample,Atacama,eyl,include,BA5#1_A,IPL-CI-4667 BA5#1_A,46057.3950694444,90,-4.63900937525153,-5.809394333273,0.571871739224757,0.309630926471243,0.57543891280003,34.093102785814,4667,2026-02-04T09:28:53Z,24.921037287885532,31.44380224630322,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,171,4307,Standard,ETH-3,euf,include,ETH-3,IPL-CI-4668 ETH-3,46057.5024074074,90,1.65693358403152,-1.84258201513732,0.615142420894604,0.25416216168498,0.619147725843801,18.7709659291261,4668,2026-02-04T12:03:27Z,29.010463774774784,16.77984789802838,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,172,4308,Sample,Atacama,eyl,include,SDT13.4_A,IPL-CI-4669 SDT13.4_A,46057.715625,90,1.32772741853727,-4.62404847620898,0.599508103353099,0.324201694140855,0.603133792251415,24.1149464959767,4669,2026-02-04T17:10:29Z,26.143022185391402,21.903324687195664,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,173,4309,Sample,Atacama,wmn,include,BA30,IPL-CI-4670 BA30,46057.8436226852,90,-6.33258620502063,-4.40871550166916,0.595229750066236,0.243583802757576,0.598628926605209,25.6719366140316,4670,2026-02-04T20:14:49Z,26.365011102174247,23.394259868055087,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,174,4310,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4671 EQG-ENRICHED,46058.3819791667,90,-10.9120713761822,10.2043642906808,0.921137938334816,0.352240447448416,0.929103627259296,-48.5724679253308,4671,2026-02-05T09:10:03Z,41.42978119090574,-48.55065051481483,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,175,4311,Sample,Atacama,wmn,include,OQ11_A,IPL-CI-4672 OQ11_A,46058.4822685185,90,5.14327297840314,-1.06339682724744,0.583319723952057,0.26245980647623,0.586201724140467,30.0972798132707,4672,2026-02-05T11:34:27Z,29.813733576822344,27.62735174373728,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,176,4312,HeatedGas,ETH-2 HEATED,wmn,include,ETH-2 HEATED,IPL-CI-4673 ETH-2 HEATED,46058.5958449074,90,-9.89936917323324,-18.2646881909363,0.0431583251773524,-0.0376796044292823,0.0377937150513839,9999,4673,2026-02-05T14:18:00Z,12.08075029708186,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,177,4313,Sample,Bighorn Basin Travertine,wmn,include,BHB-25-TRAV-242-A,IPL-CI-4674 BHB-25-TRAV-242-A,46058.7066203704,90,-4.93628319191894,-9.55478035963749,0.580590270751479,0.255786998103301,0.583072134075123,31.2430708659033,4674,2026-02-05T16:57:32Z,21.059881379446114,28.722272066268715,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,178,4314,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4675 EQG-DEPLETED,46059.4904050926,90,-10.9019496771446,-22.1822997417001,0.924372952955862,0.301149078250186,0.931945536777474,-48.9915156792147,4675,2026-02-06T11:46:11Z,8.042045373283951,-48.96126732577969,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,179,4315,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4676 ETH-4,46059.6275,90,-10.1564248556512,-18.4522006315203,0.466806755796518,0.205431054226888,0.467147916505891,85.6911361024664,4676,2026-02-06T15:03:36Z,11.887441846959408,80.20693192482952,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,180,4316,Sample,Evan's BHB Carbs,wmn,include,CARB 25-01-SCc,IPL-CI-4677 CARB 25-01-SCc,46059.7325810185,90,-8.75554849617378,-8.3113618324226,0.612103079445544,0.287743962861598,0.614519685635409,20.2856924833861,4677,2026-02-06T17:34:54Z,22.34173397333722,18.233046004578114,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,181,4317,Sample,Evan's BHB Carbs,wmn,include,CARB 25-02-SCc,IPL-CI-4678 CARB 25-02-SCc,46062.3916782407,90,-9.12718660781524,-8.63995920195502,0.577524473413582,0.223827168142822,0.579203124704154,32.6776918047739,4678,2026-02-09T09:24:00Z,22.002979659112547,30.09256047108704,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,182,4318,Sample,Evan's BHB Carbs,wmn,include,CARB 25-03-SCc,IPL-CI-4679 CARB 25-03SCc,46062.4912268519,90,-9.27836527792017,-8.77712951938024,0.608305053911734,0.280362025228984,0.610285187216616,21.6924733090048,4679,2026-02-09T11:47:22Z,21.861569407175715,19.581995756866434,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,183,4319,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4680 EQG-ENRICHED,46062.5908101852,90,-10.915089637393,10.2037654761425,0.924797511014074,0.377642886314208,0.931764008827636,-48.964818962256,4680,2026-02-09T14:10:46Z,41.42916386701006,-48.935106339786046,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,184,4320,Sample,Evan's BHB Carbs,euf,include,CARB 25-04-SCc,IPL-CI-4681 CARB 25-04-SCc,46062.7093055556,90,-9.83261084285087,-8.56280628229153,0.593401351531674,0.24212783476889,0.59474802360601,27.0330706843496,4681,2026-02-09T17:01:24Z,22.08251737552284,24.69697381459781,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,185,4321,Sample,Evan's BHB Carbs,euf,include,CARB 25-05-SCc,IPL-CI-4682 CARB 25-05-SCc,46063.3900462963,90,-8.92645614517511,-8.14496929308534,0.594933731623253,0.23760154336909,0.596106319146453,26.554567641792,4682,2026-02-10T09:21:40Z,22.513269706065394,24.239080073352852,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,186,4322,Standard,ETH-1,euf,include,ETH-1,IPL-CI-4683 ETH-1,46063.6120833333,90,1.96863156046687,-2.29721369200233,0.219881252454096,0.206801634111365,0.21448634614729,651.722170919747,4683,2026-02-10T14:41:23Z,28.54177943277788,530.8567659083988,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,187,4323,Sample,Evan's BHB Carbs,euf,include,CARB 25-07-SCc,IPL-CI-4684 CARB 25-07-SCc,46063.7129166667,90,-9.62146986708467,-8.81221420991112,0.595934809368668,0.225624763156634,0.596719306298855,26.339371372128,4684,2026-02-10T17:06:36Z,21.825400248860525,24.0331269695198,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,188,4324,Sample,Evan's BHB Carbs,mla,include,CARB 25-08-SCc,IPL-CI-4685 CARB 25-08-SCc,46064.3957523148,90,-7.78236691811689,-8.45739937338912,0.596405737839814,0.216309108227527,0.596993050154012,26.243420019293,4685,2026-02-11T09:29:52Z,22.191182411979423,23.941291864627885,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,189,4325,HeatedGas,ETH-2 HEATED,euf,include,ETH-2 HEATED,IPL-CI-4686 ETH-2 HEATED,46064.5314467593,90,-9.95080722180954,-18.3250467905683,0.0189399721953905,0.0104476087786223,0.00916550204862199,9999,4686,2026-02-11T12:45:17Z,12.018526013135233,NA,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,190,4326,Sample,Evan's BHB Carbs,wmn,include,CARB 25-09-SCc,IPL-CI-4687 CARB 25-09-SCc,46064.6408101852,90,-8.49374394682551,-8.7556219362355,0.592788932438994,0.263621555438074,0.592896150840511,27.6891599937372,4687,2026-02-11T15:22:46Z,21.88374178971546,25.324678221998056,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,191,4327,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4689 EQG-DEPLETED,46065.4253587963,90,-10.9008853359995,-22.2144571348306,0.915005806639297,0.33449713213456,0.920699743104181,-47.3194039762632,4689,2026-02-12T10:12:31Z,8.008893995131785,-47.3230755804874,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,192,4328,Standard,ETH-3,wmn,include,ETH-3,IPL-CI-4690 ETH-3,46065.526712963,90,1.66656831287632,-1.82468039487928,0.615218381860136,0.265594658377307,0.615310506581992,20.025191368889,4690,2026-02-12T12:38:28Z,29.028918734115003,17.98318104966222,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,193,4329,Sample,Evan's BHB Carbs,wmn,include,CARB 25-11-SCc,IPL-CI-4691 CARB 25-11-SCc,46065.6263425926,90,-8.25975264935772,-9.39805700969002,0.567917580830903,0.242125634932961,0.566930383377123,37.3662791988239,4691,2026-02-12T15:01:56Z,21.221449048140464,34.56591539383214,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,194,4330,EquilibratedGas,Enriched,wmn,include,Enriched Eq Gas,IPL-CI-4693 EQG-ENRICHED,46066.4586689815,90,-10.9124536166437,10.2012918880218,0.915423271589587,0.344060866545315,0.92068196706171,-47.3167312015011,4693,2026-02-13T11:00:29Z,41.42661382028055,-47.320457620300715,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,195,4331,Standard,ETH-4,wmn,include,ETH-4,IPL-CI-4694 ETH-4,46066.5582175926,90,-10.2054863148087,-18.4597206835183,0.445252460506274,0.144310008113618,0.44151781673978,102.228601051062,4694,2026-02-13T13:23:50Z,11.879689350154152,95.62035188543888,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,196,4332,Sample,Matthew's BHB Carbs,mam,include,PK95-SC-185-02,IPL-CI-4695 PK95-SC-185-02,46066.6709722222,90,-9.21344957892094,-8.21395317745627,0.59486611611851,0.182003525334878,0.593729954496272,27.3932245818342,4695,2026-02-13T16:06:11Z,22.44215352982856,25.04156427668488,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,197,4333,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27-01,IPL-CI-4696 PK95-SC-27-01,46067.8591435185,90,-10.2316318562446,-9.7350420707293,0.544608289964541,0.246966025708863,0.542289999714628,47.4698578343149,4696,2026-02-14T20:37:09Z,20.87404777886446,44.179374675714655,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,198,4334,EquilibratedGas,Depleted,wmn,include,Depleted Eq Gas,IPL-CI-4698 EQG-DEPLETED,46069.3797453704,90,-10.8987359948995,-22.3631943171315,0.912851405452477,0.344067152853097,0.917458576608569,-46.8304933573152,4698,2026-02-16T09:06:50Z,7.855559346525965,-46.8442234948281,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,199,4335,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-50-01,IPL-CI-4699 PK95-SC-50-01,46069.4847685185,90,-8.79184189592213,-9.44971883272994,0.56452030276389,0.21977952452768101,0.562138916370847,39.2562006814555,4699,2026-02-16T11:38:03Z,21.168190358150376,36.36690580847221,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,200,4336,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-118up-01,IPL-CI-4700 PK95-SC-118up-01,46069.5878703704,90,-8.86459171742385,-9.53304451443527,0.568626439267613,0.17600196138357,0.566103551504011,37.6899624391828,4700,2026-02-16T14:06:32Z,21.082289079623536,34.87445657705905,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,201,4337,Standard,IAEA-C1,euf,include,IAEA-C1,IPL-CI-4701 IAEA-C1,46069.6874421296,90,2.38050804765286,-2.3357054021806,0.297841685097819,0.16492280576246,0.289671381246051,291.892533487421,4701,2026-02-16T16:29:54Z,28.502097943838,263.68924319740677,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
22A,S22A Results,202,4338,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-23-01,IPL-CI-4702 PK95-SC-23-01,46070.4006365741,90,-8.56883213146655,-8.43219300469893,0.564815985892043,0.268039300940431,0.561772695405271,39.4020745392492,4702,2026-02-17T09:36:55Z,22.217167909525827,36.50586329939961,Ben Passey Session 22A MATLAB; D47 I-CDES carbonate-residual correction
