section_id,MLA_horizon_id,strat_height_m,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,D17O_n_attempted,D17O_n_analysis_excluded,D17O_pending_replicates,D17O_n_retained,D17O_replicate_range_permeg,D17O_replicate_status,D17O_primary_use,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,D17O_sd_used_permeg,D17O_se_used_permeg,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,snell2013_age_ma,Snell_sample_id,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_reported_d13Ccarb_vpdb,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Comments,Snell_d13C_omitted_from_compilation,Snell_d13C_omission_reason,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,alteration_likelihood,n_temperature_observations,n_temperature_observations_passing_screen,exclude_from_temp_model,primary_screening_scenario,temperature_model_position,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,model_min_strat_height_m,model_max_strat_height_m,screening_scenario_id,screening_scenario,n_excluded_horizons,uncertainty_method,extrapolation_policy,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow,d18Ow_mean_vsmow,d18Ow_median_vsmow,d18Ow_sd_vsmow,d18Ow_lower95_vsmow,d18Ow_upper95_vsmow,D17Ocarb_se_used_permeg,D17O_uncertainty_method,D17Orsw_mean_permeg,D17Orsw_median_permeg,D17Orsw_sd_permeg,D17Orsw_lower95_permeg,D17Orsw_upper95_permeg,Age_Ma,age_model_position,distance_to_nearest_prior_m,age_control_distance_index,age_model_id
CFB,PB-00-02-04,1523.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.375,0.4090130397269341,4,-8.175,0.06291528696058965,4,22.492229,0.06486062763341112,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,36.67817517436091,3.6012457121827204,29.619733578482784,43.736616770239046,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.492229,0.06486062763341112,Bowen,NA,36.67817517436091,3.6012457121827204,modeled/interpolated T,0.06486062763341112,-3.54559148760692,-3.5394551025355554,0.6685526169366864,-4.924376721639782,-2.264212173260083,NA,NA,NA,NA,NA,NA,NA,55.84898770949721,extrapolated_above,20.799999999999955,0.029050279329608877,BHB_section_linear_GTS2020_v1
CFB,SNELL-SC-351-n1,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,SC-351-Nod1,Paleosol Micrite,-2.3,23,-14.6,-14.6,0.582,0.024,40.4,6.4,NA,FALSE,NA,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,0,TRUE,primary_integrated_screen,interpolated,36.57589397663074,3.6012457121827204,29.517452380752605,43.63433557250887,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,TRUE,23,NA,Snell,NA,36.57589397663074,3.6012457121827204,modeled/interpolated T,0.15,-3.0422743111585455,-3.0268572889773395,0.6973664296447599,-4.459960877510895,-1.7020605566939204,NA,NA,NA,NA,NA,NA,NA,55.84849720670391,extrapolated_above,21,0.029329608938547486,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-351-?,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.66,NA,1,-7.51,NA,1,23.17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,36.57589397663074,3.6012457121827204,29.517452380752605,43.63433557250887,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,23.17,NA,Koch,NA,36.57589397663074,3.6012457121827204,modeled/interpolated T,0.15,-2.893729069984324,-2.883286856214454,0.6940430286754824,-4.271346099941937,-1.56291946692127,NA,NA,NA,NA,NA,NA,NA,55.84849720670391,extrapolated_above,21,0.029329608938547486,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-68,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.13,NA,1,-9.02,NA,1,21.61,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,36.57589397663074,3.6012457121827204,29.517452380752605,43.63433557250887,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.61,NA,Koch,NA,36.57589397663074,3.6012457121827204,modeled/interpolated T,0.15,-4.406217895142748,-4.410015835216086,0.6911321467273255,-5.758783163216847,-3.0480919695668836,NA,NA,NA,NA,NA,NA,NA,55.84849720670391,extrapolated_above,21,0.029329608938547486,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-05,1524.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.875,0.06291528696058978,4,-8.775,0.06291528696058978,4,21.873677,0.06486062763341112,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,36.46490574258752,3.6012457121827204,29.406464146709386,43.52334733846565,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.873677,0.06486062763341112,Bowen,NA,36.46490574258752,3.6012457121827204,modeled/interpolated T,0.06486062763341112,-4.15997455459911,-4.157257908933275,0.6813566141950097,-5.485810507091597,-2.8259040975228147,NA,NA,NA,NA,NA,NA,NA,55.84800670391061,extrapolated_above,21.200000000000045,0.029608938547486096,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-27,1525,11.725799485,0.4597927125722571,0.32512254500000015,2,22.391425325,0.8596765031441984,0.607883085000001,2,-96.873087455,5.883519796004391,4.160276744999997,2,2,2,0,FALSE,2,8.320553489999995,replicated_concordant,primary,12,8.48528137423857,16.631151493507595,12,8.48528137423857,11.79481616657041,22.643994897142193,7,39.706543288646095,7.389067945524881,2.792805172059685,29.930630303645557,53.32630272737737,23.39567242373181,-10.292929997795335,-9.933345877656649,20.669614401264987,"22A, 22B","4696, 4743, 4777, 4890, 4891, 4892, 4945",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,35.928319018194664,3.6012457121827204,28.86987742231653,42.98676061407279,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,39.706543288646095,2.792805172059685,1,U-M,36.30218109621536,TRUE,FALSE,20.669614401264987,NA,IPL_NuDog,NA,39.706543288646095,2.792805172059685,U-M measured T47,0.15,-4.742222866790928,-4.742523605838869,0.528036737015559,-5.798568975057864,-3.717981941200853,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-21.25254036411181,-21.258134280695938,12.113914517610176,-45.02922366543598,2.0145354398333306,55.84604469273743,extrapolated_above,22,0.030726256983240222,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-351-1,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.6,NA,1,-7.82,NA,1,22.85,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,35.928319018194664,3.6012457121827204,28.86987742231653,42.98676061407279,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.85,NA,Koch,NA,35.928319018194664,3.6012457121827204,modeled/interpolated T,0.15,-3.323458198689223,-3.312901491146249,0.7044149006983331,-4.707751642413598,-1.9479294367064317,NA,NA,NA,NA,NA,NA,NA,55.84604469273743,extrapolated_above,22,0.030726256983240222,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-351-2,1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.67,NA,1,-7.88,NA,1,22.79,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,35.928319018194664,3.6012457121827204,28.86987742231653,42.98676061407279,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.79,NA,Koch,NA,35.928319018194664,3.6012457121827204,modeled/interpolated T,0.15,-3.3786281259563653,-3.375139861244577,0.6967685932559607,-4.760359607674838,-2.02999686512998,NA,NA,NA,NA,NA,NA,NA,55.84604469273743,extrapolated_above,22,0.030726256983240222,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-06,1525.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.6,0.3651483716701107,4,-8.8,0.13540064007726596,4,21.847904,0.13958722786845532,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,35.68673234124948,3.832466663085927,28.175097681601063,43.198367000897896,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.847904,0.13958722786845532,Bowen,NA,35.68673234124948,3.832466663085927,modeled/interpolated T,0.13958722786845532,-4.358358768340446,-4.355907356083776,0.7349401620477732,-5.807646780335892,-2.9510982108213626,NA,NA,NA,NA,NA,NA,NA,55.84530893854748,extrapolated_above,22.299999999999955,0.03114525139664798,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-07D,1526.3,12.2621257475,0.213056129274126,0.106528064637063,4,23.4122924125,0.38901079973511293,0.19450539986755647,4,-99.564642855,13.447321414925309,6.7236607074626535,4,4,4,0,FALSE,4,28.586804560000004,replicated_heterogeneous,sensitivity_only,13.447321414925309,6.7236607074626535,13.1783749866268,13.447321414925309,6.7236607074626535,12.337613844055628,23.68851155938989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-07D,-14.0358954,-7.531194091,0.032992648,23.15594138770628,0.572796876,0.006240161,32.4,4.4,-3.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.375,0.04787135538781673,4,-8.725,0.0478713553878172,4,21.925223,0.04935153769640829,4,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,34.73079305348753,3.832466663085927,27.219158393839113,42.242427713135946,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,32.4,2.2,1,CU,35.0021477424044,TRUE,FALSE,21.925223,0.04935153769640829,Bowen,NA,34.73079305348753,3.832466663085927,modeled/interpolated T,0.04935153769640829,-4.4402553092167265,-4.4355302213174355,0.7262330303957583,-5.8985334363478445,-3.0367420741283215,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-20.990686654630327,-20.856260023068643,12.292149623996169,-45.358527615428194,2.648168943715621,55.842856424581,extrapolated_above,23.299999999999955,0.03254189944134072,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-67-5,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.06,0.02000000000000046,2,-7.455,0.05499999999999971,2,23.225,0.05499999999999971,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,33.942202651483086,3.832466663085927,26.430567991834668,41.4538373111315,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,23.225,0.05499999999999971,Koch,NA,33.942202651483086,3.832466663085927,modeled/interpolated T,0.05499999999999971,-3.3363989749078975,-3.326594603351168,0.7313111921984832,-4.7685000005819145,-1.91156014385993,NA,NA,NA,NA,NA,NA,NA,55.841139664804466,extrapolated_above,24,0.0335195530726257,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-07C,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.675,0.17499999999999982,4,-8.3,0.07071067811865492,4,22.363364,0.07289705228608369,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,33.942202651483086,3.832466663085927,26.430567991834668,41.4538373111315,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.363364,0.07289705228608369,Bowen,NA,33.942202651483086,3.832466663085927,modeled/interpolated T,0.07289705228608369,-4.177153317251097,-4.165600354868218,0.7373069967056294,-5.640166155936691,-2.7216014279584333,NA,NA,NA,NA,NA,NA,NA,55.841139664804466,extrapolated_above,24,0.0335195530726257,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-07B,1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.88,0.2576819745345024,5,-8.84,0.4226109321823088,5,21.8066672,0.4356780622053858,5,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,32.70703997253502,3.221827284925569,26.392258494080902,39.02182145098914,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.8066672,0.4356780622053858,Bowen,NA,32.70703997253502,3.221827284925569,modeled/interpolated T,0.4356780622053858,-4.954793286349498,-4.949155025497362,0.746350410583216,-6.422080281440094,-3.5169793568480947,NA,NA,NA,NA,NA,NA,NA,55.838687150837984,extrapolated_above,25,0.034916201117318434,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-07A,1528.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.85,0.16583123951776982,4,-9.325,0.2286737122335374,4,21.306671,0.23574430341579816,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,32.06707681686335,3.221827284925569,25.752295338409233,38.381858295317464,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.306671,0.23574430341579816,Bowen,NA,32.06707681686335,3.221827284925569,modeled/interpolated T,0.23574430341579816,-5.582123116486741,-5.573982685100134,0.669335909076782,-6.925706649073831,-4.307260455186352,NA,NA,NA,NA,NA,NA,NA,55.83746089385475,extrapolated_above,25.5,0.0356145251396648,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-351-3,1528.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.98,NA,1,-7.7,NA,1,22.97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,31.810596432985346,3.221827284925569,25.495814954531227,38.12537791143946,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,22.97,NA,Koch,NA,31.810596432985346,3.221827284925569,modeled/interpolated T,0.15,-3.990230118938304,-3.97870641143777,0.6410839549219974,-5.270064994645057,-2.760836742511609,NA,NA,NA,NA,NA,NA,NA,55.83697039106145,extrapolated_above,25.700000000000045,0.03589385474860342,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-08,1529.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.825,0.04787135538781712,4,-8.7,0.2041241452319313,4,21.950996,0.2104356638025032,4,no_horizon_exclusion,NA,NA,FALSE,primary_integrated_screen,interpolated,31.300872027334673,3.221827284925569,24.98609054888056,37.615653505788785,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,NA,NA,0,NA,NA,FALSE,FALSE,21.950996,0.2104356638025032,Bowen,NA,31.300872027334673,3.221827284925569,modeled/interpolated T,0.2104356638025032,-5.084081341686687,-5.078692326164685,0.6608144644969117,-6.3943271253119125,-3.793180863677799,NA,NA,NA,NA,NA,NA,NA,55.83598938547486,extrapolated_above,26.09999999999991,0.03645251396648032,BHB_section_linear_GTS2020_v1
CFB,PK95-SC-6,1530,10.79859745,0.2013744229139755,0.14239321999999974,2,20.63613357,0.3561840682355915,0.2518601699999987,2,-97.281069785,13.309237678654354,9.411052214999996,2,2,2,0,FALSE,2,18.822104429999996,replicated_concordant,primary,13.309237678654354,9.411052214999996,18.44566234139999,13.309237678654354,9.411052214999996,10.857112741459396,20.850530811439505,1,32.8998999385671,NA,NA,32.8998999385671,32.8998999385671,0,-9.4468491951462,-7.8899275925783,22.776194745535104,22B,4967,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,30.196926289805862,3.221827284925569,23.88214481135175,36.51170776825998,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,32.8998999385671,2.1,1,U-M,30.83329997952237,TRUE,FALSE,22.776194745535104,NA,IPL_NuDog,NA,32.8998999385671,3.221827284925569,U-M measured T47,0.15,-3.9539594724982616,-3.948571666711473,0.6296819254334466,-5.2028110213700955,-2.744774940734234,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-17.62313680271576,-17.544771184470797,12.175511637190992,-41.45739477056798,6.2031874311322905,55.83378212290503,extrapolated_above,27,0.03770949720670391,BHB_section_linear_GTS2020_v1
CFB,PB-00-02-09L,1530.5,10.77847295,NA,NA,1,20.63433014,NA,NA,1,-116.453365,NA,NA,1,1,2,1,TRUE,1,0,pending_replicates,exclude,12,12,23.52,12,12,10.836769952188964,20.848689780626817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-09L,-12.84085808,-7.8678138,0.072516375,22.808913397304003,0.58734529,0.004809248,27.2,3.6,-5.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.32,0.2154065922853801,5,-9.3,0.3987480407475376,5,21.332444,0.4110773301674516,5,no_horizon_exclusion,1,1,FALSE,primary_integrated_screen,interpolated,29.631429694148945,3.221827284925569,23.31664821569483,35.94621117260306,520,2210,primary_integrated_screen,Host matrix at or below 40 C,0,Approximate 95% interval: analytical SE plus spline residual variance among three nearest measured horizons,No extrapolation; predictions outside retained data range are NA,27.200000000000003,1.8,1,CU,28.399966646189036,TRUE,FALSE,21.332444,0.4110773301674516,Bowen,NA,29.631429694148945,3.221827284925569,modeled/interpolated T,0.4110773301674516,-6.002521827029416,-5.991222045237521,0.7394499946029175,-7.500314428341602,-4.575872282628964,12,Monte Carlo propagation of measured carbonate D17O SE and temperature SE; correlated d17O-d18O errors preserved by resampling D17O directly,-35.03904862566907,-35.173729316445446,12.11400733816954,-59.28902405801358,-10.784626400971796,55.83255586592178,extrapolated_above,27.5,0.03840782122905028,BHB_section_linear_GTS2020_v1
