MLA_horizon_id,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,strat_height_m,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,Snell_sample_id,Snell_Age_Ma,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow,d18Ow_mean_vsmow,d18Ow_median_vsmow,d18Ow_sd_vsmow,d18Ow_lower95_vsmow,d18Ow_upper95_vsmow
PK95-SC-160,10.737129346666666,0.308266974048794,0.1779780204493426,3,20.573598646666667,0.5731679709190142,0.33091868230096444,3,-110.59804238666666,15.087429891437347,8.71073170920096,3,3,1720,15.087429891437347,8.71073170920096,17.07303415003388,10.794979181633746,20.786693997796313,3,41.7,3.2449961479175893,1.873499399519519,39,45.3,6.299999999999997,-8.907601335333334,-8.721958138333333,21.928358916029403,Session 2,"4939, 4949, 4951",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.09,NA,1,-8.06,NA,1,22.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.32,33.348501861198635,1.785362552661068,29.84919125798294,36.847812464414325,41.7,1.873499399519519,1,IPL,33.34166666666667,TRUE,FALSE,22.6,NA,Koch,NA,41.7,1.873499399519519,IPL measured T47,0.15,-2.4972543270208285,-2.4916108144311124,0.36383741703437184,-3.2041177307593784,-1.7970253448049731
PK95-SC-318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,NA,1,NA,NA,0,21.7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.306666666666665,33.71219293710493,1.785362552661068,30.212882333889237,37.21150354032062,NA,NA,0,NA,NA,FALSE,FALSE,21.7,NA,Koch,NA,33.71219293710493,1.785362552661068,modeled/interpolated T,0.15,-4.864875312413531,-4.862113174768126,0.37083644141536803,-5.591907659470761,-4.150365518915547
PK95-SC-133,9.31633,NA,NA,1,17.7242,NA,NA,1,-212,NA,NA,1,1,1750,12,12,23.52,9.359862083735182,17.882205760954896,4,21.425,2.411603892295195,1.2058019461475975,18,23.5,5.5,-9.422324576,-8.3506164585,22.311182480603183,Session 2,"4893, 4895, 4934, 4958",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.953333333333333,0.10170764201594902,3,-8.72,0.06557438524302014,3,21.92,0.06557438524302014,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.24,31.253449276165885,1.785362552661068,27.75413867295019,34.75275987938158,21.425,1.2058019461475975,1,IPL,31.288333333333338,TRUE,FALSE,21.92,0.06557438524302014,Koch,NA,21.425,1.2058019461475975,IPL measured T47,0.06557438524302014,-7.079383553248669,-7.0782933964348445,0.2586367912573716,-7.5833360337156135,-6.5723644306934
PK95-SC-31,10.140051942,0.3277936715739842,0.23178512800000023,2,19.4510392,0.5908886622454419,0.41782137999999946,2,-114.9640562,15.804459662014922,11.175440600000002,2,2,1760,15.804459662014922,11.175440600000002,21.903863576000003,10.191636477886012,19.64144317774541,5,30.74,4.795101667326774,2.1444346574330497,24.7,35.7,11.000000000000004,-9.1256214002,-8.418788517,22.24090254205436,Session 2,"4940, 4954, 4975, 4977, 4978",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.98,0.05999999999999961,2,-8.815000000000001,0.00499999999999989,2,21.825,0.004999999999999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.21333333333333,26.35194274025718,1.785362552661068,22.85263213704149,29.851253343472873,30.74,2.1444346574330497,1,IPL,26.321666666666665,TRUE,FALSE,21.825,0.004999999999999,Koch,NA,30.74,2.1444346574330497,IPL measured T47,0.004999999999999,-5.30852493266392,-5.30578229169555,0.4157289302662249,-6.1350607308203875,-4.511363585294981
PK95-SC-224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.58,0.01999999999999957,2,-8.605,0.06500000000000038,2,22.04,0.07000000000000027,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.06666666666667,24.687962193779875,3.3212727647361,18.17826757489712,31.19765681266263,NA,NA,0,NA,NA,FALSE,FALSE,22.04,0.07000000000000027,Koch,NA,24.687962193779875,3.3212727647361,modeled/interpolated T,0.07000000000000027,-6.302920937467952,-6.293300125013786,0.6743400294022774,-7.646306210019421,-4.9885264798111315
SNELL-SC-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-33,55,Paleosol Micrite,-6.1,21.8,-7.5,0.638,0.022,26.8,5.2,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,29.793922440394624,3.4050338552730364,23.12005608405947,36.46778879672978,26.8,5.2,1,Snell,29.796666666666667,TRUE,TRUE,21.8,NA,Snell,NA,29.793922440394624,3.4050338552730364,modeled/interpolated T,0.15,-5.531568222378027,-5.519180449157716,0.6790199546426224,-6.893855882094558,-4.216162980974039
PK95-SC-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.435,0.00500000000000033,2,-8.86,0.10000000000000052,2,21.775,0.10499999999999864,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,29.793922440394624,3.4050338552730364,23.12005608405947,36.46778879672978,NA,NA,0,NA,NA,FALSE,FALSE,21.775,0.10499999999999864,Koch,NA,29.793922440394624,3.4050338552730364,modeled/interpolated T,0.10499999999999864,-5.539019573171441,-5.518564784952503,0.6798510154092032,-6.902587405828408,-4.232737792359777
PK95-SC-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.01,0.02999999999999935,2,-8.57,0.06000000000000049,2,22.075000000000003,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.93076923076923,31.717052673591898,3.393108313267093,25.066560379588395,38.3675449675954,NA,NA,0,NA,NA,FALSE,FALSE,22.075000000000003,0.0649999999999995,Koch,NA,31.717052673591898,3.393108313267093,modeled/interpolated T,0.0649999999999995,-4.880038257093345,-4.8772269365343845,0.6549564681858809,-6.182378906747243,-3.6194272192596633
PK95-SC-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,NA,NA,NA,NA,NA,4,31.85,3.5463596358331535,1.7731798179165768,27.1,35.3,8.199999999999996,-6.89119709575,-9.10332208175,21.53520319948229,Session 2,"4962, 4971, 4972, 4974",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.83846153846154,32.452035231186976,1.802734226731417,28.9186761467934,35.98539431558055,31.850000000000005,1.7731798179165768,1,IPL,32.45,TRUE,FALSE,21.53520319948229,NA,IPL_NuDog,NA,31.85,1.7731798179165768,IPL measured T47,0.15,-5.376582227615956,-5.37675114649295,0.3732984712854851,-6.111009094126206,-4.657234390558935
PK95-SC-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,NA,NA,NA,NA,NA,1,38.7,NA,NA,38.7,38.7,0,-9.048149896,-8.455203942,22.20336115211336,Session 2,4968,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.2275,0.07835549331944319,4,-8.6175,0.12297526851634295,4,22.025,0.12744279762570604,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.78076923076923,35.584016145541334,1.802734226731417,32.05065706114776,39.11737522993491,38.7,2.0869560153534854,1,IPL,35.583333333333336,TRUE,FALSE,22.025,0.12744279762570604,Koch,NA,38.7,1.802734226731417,IPL measured T47,0.12744279762570604,-3.600370286662126,-3.601495000389491,0.35135821009346574,-4.290266667324289,-2.9160113714549882
SNELL-SC-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-64,54.7,Paleosol Micrite,-3.6,22.5,-8.7,0.598,0.001,36.2,1.5,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7,37.79515803301334,1.9114367039864888,34.04874209319982,41.54157397282685,36.2,1.5,1,Snell,37.8,TRUE,TRUE,22.5,NA,Snell,NA,37.79515803301334,1.9114367039864888,modeled/interpolated T,0.15,-3.3121670519154613,-3.3080859358969406,0.38527093864494033,-4.080313435802159,-2.558558821625357
PK95-SC-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.25,0.06000000000000049,2,-8.185,0.04499999999999993,2,22.475,0.04499999999999993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7,37.79515803301334,1.9114367039864888,34.04874209319982,41.54157397282685,NA,NA,0,NA,NA,FALSE,FALSE,22.475,0.04499999999999993,Koch,NA,37.79515803301334,1.9114367039864888,modeled/interpolated T,0.04499999999999993,-3.334416683565909,-3.3329033478771066,0.35857427095436895,-4.04410579376777,-2.6271840258474044
PK95-SC-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,2,38.5,0,0,38.5,38.5,0,-9.061207357,-7.909996864,22.765426032965124,Session 2,4961,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.425,0.125,2,-8.425,0.03500000000000013,2,22.225,0.03500000000000013,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.62222222222223,30.604022455285705,2.598635458809965,25.510696956018172,35.69734795455324,38.5,2.0869560153534854,1,IPL,30.6,TRUE,FALSE,22.225,0.03500000000000013,Koch,NA,38.5,0,IPL measured T47,0.03500000000000013,-3.445764892349291,-3.4457806431329914,0.03422882728489822,-3.5117231441651624,-3.378774531218005
PK95-SC-112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.455,0.15499999999999936,2,-8.645,0.1849999999999996,2,22,0.19000000000000128,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.58888888888889,28.656626872228692,2.598635458809965,23.56330137296116,33.74995237149622,NA,NA,0,NA,NA,FALSE,FALSE,22,0.19000000000000128,Koch,NA,28.656626872228692,2.598635458809965,modeled/interpolated T,0.19000000000000128,-5.544480204045318,-5.539181270145775,0.5443227723285957,-6.61543541802335,-4.490895800626737
PK95-SC-148lwr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.09499999999999977,2,-8.094999999999999,0.06500000000000038,2,22.565,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.52888888888889,27.718645641917607,2.7303299039599307,22.367199030156144,33.07009225367907,NA,NA,0,NA,NA,FALSE,FALSE,22.565,0.0649999999999995,Koch,NA,27.718645641917607,2.7303299039599307,modeled/interpolated T,0.0649999999999995,-5.180854405076585,-5.1799666569398255,0.5461075484885103,-6.266673460762323,-4.148122583262642
PK95-SC-148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048.5,NA,NA,NA,NA,NA,4,17.1,7.39008344562721,3.695041722813605,10.7,23.5,12.8,-6.750044248,-7.7723927865,22.90728482854142,Session 2,"4964, 4981",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.52555555555555,27.69888745665965,2.7303299039599307,22.347440844898188,33.050334068421115,17.1,3.695041722813605,1,IPL,27.7,TRUE,FALSE,22.90728482854142,NA,IPL_NuDog,NA,17.1,3.695041722813605,IPL measured T47,0.15,-7.024528134356395,-7.0141270858914595,0.7968016150031914,-8.63330741920981,-5.5055848718607026
PK95-SC-148up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.77,NA,1,-8.67,NA,1,21.97,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.522222222222226,27.67798774855047,2.7303299039599307,22.326541136789007,33.02943436031194,NA,NA,0,NA,NA,FALSE,FALSE,21.97,NA,Koch,NA,27.67798774855047,2.7303299039599307,modeled/interpolated T,0.15,-5.775293932434181,-5.773437563834648,0.5644724420667275,-6.91165680261908,-4.685228657268221
PK95-SC-303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2110,NA,NA,NA,NA,NA,1,27.5,NA,NA,27.5,27.5,0,-8.353007201,-8.292387903,22.37121146303924,Session 2,4965,primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.445,0.07500000000000018,2,-8.655,0.04499999999999993,2,21.985,0.04499999999999993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.38888888888889,26.73348225816114,2.7303299039599307,21.382035646399675,32.08492886992261,27.5,2.0869560153534854,1,IPL,26.733333333333334,TRUE,FALSE,21.985,0.04499999999999993,Koch,NA,27.5,2.7303299039599307,IPL measured T47,0.04499999999999993,-5.79051738907195,-5.778062633379477,0.5423274439577652,-6.852300083980515,-4.751376907229679
PK95-SC-295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.125,0.01500000000000056,2,-8.225000000000001,0.01499999999999967,2,22.435,0.01499999999999879,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.16666666666667,29.875980762017164,2.661373000498892,24.659689681039335,35.09227184299499,NA,NA,0,NA,NA,FALSE,FALSE,22.435,0.01499999999999879,Koch,NA,29.875980762017164,2.661373000498892,modeled/interpolated T,0.01499999999999879,-4.886207454786357,-4.874266216746264,0.5186982327143492,-5.9242114688261065,-3.9000440513770034
SNELL-SC-295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SC-295,54.1,Paleosol Micrite,-3.9,22.3,-10,0.601,0.004,35.6,1.8,Primary paleosol micrite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1,31.54996612609003,2.661373000498892,26.333675045112205,36.766257207067866,35.6,1.8,1,Snell,31.55,TRUE,TRUE,22.3,NA,Snell,NA,31.54996612609003,2.661373000498892,modeled/interpolated T,0.15,-4.685014292808952,-4.676606084413891,0.5366205304256794,-5.743145018440719,-3.6284007285012136
