MLA_horizon_id,IPL17O_mean_dp17Ocarb,IPL17O_sd_dp17Ocarb,IPL17O_se_dp17Ocarb,IPL17O_n_dp17Ocarb,IPL17O_mean_dp18Ocarb,IPL17O_sd_dp18Ocarb,IPL17O_se_dp18Ocarb,IPL17O_n_dp18Ocarb,IPL17O_mean_Dp17Ocarb,IPL17O_sd_Dp17Ocarb,IPL17O_se_Dp17Ocarb,IPL17O_n_Dp17Ocarb,IPL17O_n_analyses,strat_height_m,IPL17O_sd_Dp17Ocarb_adj,IPL17O_se_Dp17Ocarb_adj,IPL17O_ci95_Dp17Ocarb_adj,IPL17O_mean_d17Ocarb,IPL17O_mean_d18Ocarb,IPLD47_n_T47,IPLD47_mean_T47_C,IPLD47_sd_T47_C,IPLD47_se_T47_C,IPLD47_min_T47_C,IPLD47_max_T47_C,IPLD47_range_T47_C,IPL_NuDog_d13Ccarb_VPDB,IPL_NuDog_d18Ocarb_VPDB,IPL_NuDog_d18Ocarb_VSMOW,IPLD47_sessions,IPLD47_IPLnums,IPLD47_sample_type,CU_sample_id,CU_mean_d13Ccarb_vpdb,CU_mean_d18Ocarb_vpdb,CU_se_d18Ocarb_vpdb,CU_mean_d18Ocarb_vsmow,CU_mean_D47_ICDES,CU_se_D47_ICDES,CU_mean_T47_C,CU_2se_T47_C,CU_mean_d18Ow_vsmow,CU_se_d18Ow_vsmow,Snell_sample_id,Snell_Age_Ma,Snell_sample_type,Snell_mean_d18Ow_vsmow,Snell_mean_d18Ocarb_vsmow,Snell_mean_d13Ccarb_vpdb,Snell_mean_D47,Snell_se_D47,Snell_mean_T47_C,Snell_se_T47_C,Snell_sample_group,Koch_mean_d13Ccarb_vpdb,Koch_se_d13Ccarb_vpdb,Koch_n_d13Ccarb,Koch_mean_d18Ocarb_vpdb,Koch_se_d18Ocarb_vpdb,Koch_n_d18Ocarb_vpdb,Koch_mean_d18Ocarb_vsmow,Koch_se_d18Ocarb_vsmow,Koch_n_d18Ocarb_vsmow,Bowen_mean_d13Ccarb_vpdb,Bowen_se_d13Ccarb_vpdb,Bowen_n_d13Ccarb,Bowen_mean_d18Ocarb_vpdb,Bowen_se_d18Ocarb_vpdb,Bowen_n_d18Ocarb_vpdb,Bowen_mean_d18Ocarb_vsmow,Bowen_se_d18Ocarb_vsmow,Bowen_n_d18Ocarb_vsmow,Age_Ma,stage,exclude_nuclear,exclude_moderate,exclude_conservative,exclude_heavy,exclude_heavy_moderate,exclude_all_suspect,exclude_from_temp_model,T_model_C,T_model_se_C,T_model_lower95_C,T_model_upper95_C,T_measured_C,T_measured_se_C,n_T_obs,T_sources,T_model_anchor_C,has_measured_T47,is_snell,d18Ocarb_vsmow,d18Ocarb_se_vsmow,d18Ocarb_source,d18Ocarb_missing_flag,T_recon_C,T_recon_se_C,T_recon_source,d18Ocarb_se_used_vsmow
PK95-SC-351-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.56,NA,1,-8.04,NA,1,22.62,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8486,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,28.07574920773737,2.035958857640964,24.08526984676108,32.06622856871366,NA,NA,0,NA,NA,FALSE,FALSE,22.62,NA,Koch,NA,28.07574920773737,2.035958857640964,modeled/interpolated T,0.15
PK95-SC-67-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.725,0.14499999999999957,2,-7.805,0.06499999999999995,2,22.865,0.0649999999999995,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8486,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,28.07574920773737,2.035958857640964,24.08526984676108,32.06622856871366,NA,NA,0,NA,NA,FALSE,FALSE,22.865,0.0649999999999995,Koch,NA,28.07574920773737,2.035958857640964,modeled/interpolated T,0.0649999999999995
PB-00-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1534.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.25,0.05000000000000071,2,-8.149999999999999,0.04999999999999982,2,22.518002000000003,0.05154600000000009,2,55.846623529411765,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,27.251156988611935,2.035958857640964,23.260677627635644,31.241636349588227,NA,NA,0,NA,NA,FALSE,FALSE,22.518002000000003,0.05154600000000009,Bowen,NA,27.251156988611935,2.035958857640964,modeled/interpolated T,0.05154600000000009
PB-00-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13,0.23452078799117135,4,-8.975,0.17500000000000004,4,21.667493,0.18041100000000032,4,55.84118823529412,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,25.517550311428224,2.1482850066987615,21.306911698298652,29.728188924557795,NA,NA,0,NA,NA,FALSE,FALSE,21.667493,0.18041100000000032,Bowen,NA,25.517550311428224,2.1482850066987615,modeled/interpolated T,0.18041100000000032
PK95-SC-351-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.49,0.07000000000000027,2,-7.915,0.00499999999999989,2,22.755000000000003,0.00500000000000078,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.83921176470588,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,25.11030186717232,2.1482850066987615,20.899663254042743,29.32094048030189,NA,NA,0,NA,NA,FALSE,FALSE,22.755000000000003,0.00500000000000078,Koch,NA,25.11030186717232,2.1482850066987615,modeled/interpolated T,0.00500000000000078
PB-00-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.25,0.15545631755148012,4,-9.7,0.17795130420052205,4,20.920076,0.1834535585264015,4,55.836988235294115,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,24.813358617387596,2.1482850066987615,20.602720004258025,29.023997230517168,NA,NA,0,NA,NA,FALSE,FALSE,20.920076,0.1834535585264015,Bowen,NA,24.813358617387596,2.1482850066987615,modeled/interpolated T,0.1834535585264015
PB-00-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.1,0.3135814620371132,4,-8.95,0.33040379335998354,4,21.693266,0.34061987865067395,4,55.83113414634146,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,24.9235019617912,2.1482850066987615,20.712863348661628,29.13414057492077,NA,NA,0,NA,NA,FALSE,FALSE,21.693266,0.34061987865067395,Bowen,NA,24.9235019617912,2.1482850066987615,modeled/interpolated T,0.34061987865067395
PB-00-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.625,0.25617376914898987,4,-8.45,0.13228756555322946,4,22.208726,0.13637789708013565,4,55.82601219512195,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,26.176710597310873,2.1482850066987615,21.9660719841813,30.387349210440444,NA,NA,0,NA,NA,FALSE,FALSE,22.208726,0.13637789708013565,Bowen,NA,26.176710597310873,2.1482850066987615,modeled/interpolated T,0.13637789708013565
PB-00-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.175,0.02499999999999991,4,-9.15,0.09574271077563394,4,21.487082,0.0987030753928166,4,55.82370731707317,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,27.135024872534014,2.1482850066987615,22.924386259404447,31.34566348566359,NA,NA,0,NA,NA,FALSE,FALSE,21.487082,0.0987030753928166,Bowen,NA,27.135024872534014,2.1482850066987615,modeled/interpolated T,0.0987030753928166
PB-00-02-19,11.776805105,0.29303190198841583,0.20720484500000055,2,22.4848903,0.5735167881143705,0.40553760999999966,2,-95.216972605,9.784962440028757,6.919013294999998,2,2,1545.1,12,8.48528137423857,16.631151493507595,11.846424704633485,22.73958075945459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-19,-9.363531532,-8.39028023,0.02982413,22.2702923052884,0.59349061,0.009264559,25.1,5,-6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.1,0.14719601443879762,4,-9.05,0.1755942292142125,4,21.590174,0.18102360278151608,4,55.82063414634146,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,28.8263620313238,2.1482850066987615,24.61572341819423,33.03700064445337,25.1,2.5,1,CU,28,TRUE,FALSE,21.590174,0.18102360278151608,Bowen,NA,28.8263620313238,2.1482850066987615,modeled/interpolated T,0.18102360278151608
PB-00-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1547.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.675,0.07500000000000022,4,-9.65,0.02886751345948118,4,20.971622,0.02976009697564747,4,55.815256097560976,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,32.74962882881523,2.1482850066987615,28.53899021568566,36.96026744194481,NA,NA,0,NA,NA,FALSE,FALSE,20.971622,0.02976009697564747,Bowen,NA,32.74962882881523,2.1482850066987615,modeled/interpolated T,0.02976009697564747
PB-00-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.875,0.02499999999999991,4,-8.475,0.04787135538781673,4,22.182953,0.04935153769640829,4,55.81229824561403,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,35.135774219763455,2.1482850066987615,30.925135606633884,39.34641283289303,NA,NA,0,NA,NA,FALSE,FALSE,22.182953,0.04935153769640829,Bowen,NA,35.135774219763455,2.1482850066987615,modeled/interpolated T,0.04935153769640829
PK95-SC-67-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.095,0.07500000000000018,2,-8.24,0.08999999999999986,2,22.415,0.09500000000000064,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.811070175438594,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,36.07832578688361,2.1482850066987615,31.86768717375404,40.288964400013185,NA,NA,0,NA,NA,FALSE,FALSE,22.415,0.09500000000000064,Koch,NA,36.07832578688361,2.1482850066987615,modeled/interpolated T,0.09500000000000064
PB-00-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PB-00-02-21,-9.961553311,-8.512886112,NA,22.14389544941696,0.574681602,NA,31.7,NA,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.675,0.02499999999999991,4,-9.625,0.25617376914898987,4,20.997395,0.26409466209107635,4,55.81082456140351,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,36.26042505708728,2.1482850066987615,32.04978644395771,40.47106367021686,31.7,2.0869560153534854,1,CU,37.05,TRUE,FALSE,20.997395,0.26409466209107635,Bowen,NA,36.26042505708728,2.1482850066987615,modeled/interpolated T,0.26409466209107635
PB-00-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.825,0.07500000000000018,4,-9.025,0.21360009363293833,4,21.615947,0.2202046085280691,4,55.80959649122807,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,37.133857459054134,2.1482850066987615,32.92321884592456,41.34449607218371,NA,NA,0,NA,NA,FALSE,FALSE,21.615947,0.2202046085280691,Bowen,NA,37.133857459054134,2.1482850066987615,modeled/interpolated T,0.2202046085280691
PB-00-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.275,0.14361406616345068,4,-8.65,0.09574271077563386,4,22.002542,0.0987030753928166,4,55.799280701754384,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,42.2021207098465,6.683800118612334,29.10187247736632,55.30236894232667,NA,NA,0,NA,NA,FALSE,FALSE,22.002542,0.0987030753928166,Bowen,NA,42.2021207098465,6.683800118612334,modeled/interpolated T,0.0987030753928166
PB-00-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.1,0.19148542155126733,4,-9.025,0.09464847243000464,4,21.615947,0.09757500319754048,4,55.79805263157895,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,42.55853900414772,6.683800118612334,29.458290771667546,55.658787236627894,NA,NA,0,NA,NA,FALSE,FALSE,21.615947,0.09757500319754048,Bowen,NA,42.55853900414772,6.683800118612334,modeled/interpolated T,0.09757500319754048
PB-00-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.2,0.10000000000000052,2,-8.350000000000001,0.04999999999999982,2,22.311818,0.05154600000000009,2,55.79780701754385,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,42.62406257127133,6.683800118612334,29.523814338791148,55.7243108037515,NA,NA,0,NA,NA,FALSE,FALSE,22.311818,0.05154600000000009,Bowen,NA,42.62406257127133,6.683800118612334,modeled/interpolated T,0.05154600000000009
PB-00-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.8,0.30276503540974925,4,-9.35,0.32274861218395134,4,21.280898,0.33272799927267904,4,55.786450980392154,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,43.800638993437424,6.683800118612334,30.700390760957248,56.9008872259176,NA,NA,0,NA,NA,FALSE,FALSE,21.280898,0.33272799927267904,Bowen,NA,43.800638993437424,6.683800118612334,modeled/interpolated T,0.33272799927267904
PB-00-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.825,0.3326033673912519,4,-8.875,0.13768926368215254,4,21.770585,0.14194661571520498,4,55.784254901960786,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,43.70581997630428,6.683800118612334,30.6055717438241,56.80606820878445,NA,NA,0,NA,NA,FALSE,FALSE,21.770585,0.14194661571520498,Bowen,NA,43.70581997630428,6.683800118612334,modeled/interpolated T,0.14194661571520498
PB-00-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.025,0.4210601698886593,4,-9.05,0.06454972243679005,4,21.590174,0.06654559985453595,4,55.78398039215686,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,43.68793287073183,6.683800118612334,30.587684638251652,56.788181103212,NA,NA,0,NA,NA,FALSE,FALSE,21.590174,0.06654559985453595,Bowen,NA,43.68793287073183,6.683800118612334,modeled/interpolated T,0.06654559985453595
PK95-SC-67-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1559.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.91,NA,1,-8.59,NA,1,22.05,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.78370588235294,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,43.66874255621504,6.683800118612334,30.568494323734868,56.76899078869522,NA,NA,0,NA,NA,FALSE,FALSE,22.05,NA,Koch,NA,43.66874255621504,6.683800118612334,modeled/interpolated T,0.15
PB-00-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1562.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.325,0.2528998484248919,4,-8.25,0.16583123951776982,4,22.41491,0.17095874144365977,4,55.77601960784314,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,42.64840225275463,6.541785272369896,29.82650311890963,55.47030138659963,NA,NA,0,NA,NA,FALSE,FALSE,22.41491,0.17095874144365977,Bowen,NA,42.64840225275463,6.541785272369896,modeled/interpolated T,0.17095874144365977
PB-00-04-11,11.564196095,0.03374809241675754,0.02386350499999956,2,22.10225158,0.06166410952364506,0.04360310999999938,2,-105.79274145,1.189439236586977,0.8410605500000017,2,2,1568.2,12,8.48528137423857,16.631151493507595,11.63131990542432,22.34831585670416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.025,0.08539125638299636,4,-8.325,0.249582985531199,4,22.337591,0.2573000914438241,4,55.75929166666667,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.38885377136337,6.541785272369896,25.566954637518375,51.210752905208366,NA,NA,0,NA,NA,FALSE,FALSE,22.337591,0.2573000914438241,Bowen,NA,38.38885377136337,6.541785272369896,modeled/interpolated T,0.2573000914438241
PB-00-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1568.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.325,0.51700257897487,4,-9.025,0.1887458608817691,4,21.615947,0.19458188290023337,4,55.758125,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,38.03062627665676,6.541785272369896,25.208727142811764,50.852525410501755,NA,NA,0,NA,NA,FALSE,FALSE,21.615947,0.19458188290023337,Bowen,NA,38.03062627665676,6.541785272369896,modeled/interpolated T,0.19458188290023337
PK95-SC-4,10.44871073,NA,NA,1,20.0129139,NA,NA,1,-118.1078065,NA,NA,1,1,1570,12,12,23.52,10.50348912960386,20.214514889909996,4,54.35,22.2183857799496,11.1091928899748,34.1,75,40.9,-8.760527528,-8.0117256775,22.660551765,Session 2,"4878, 4880, 4937, 4948",primary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.37,0.12489995996796786,3,-8.003333333333334,0.07535103036971563,3,22.66,0.07810249675906648,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.754041666666666,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,36.74756207307477,6.541785272369896,23.92566293922977,49.56946120691977,54.35,11.1091928899748,1,IPL,36.70707220573689,TRUE,FALSE,22.66,0.07810249675906648,Koch,NA,54.35,11.1091928899748,IPL measured T47,0.07810249675906648
PB-00-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.825,0.1493039405597409,4,-9.075,0.16520189667999197,4,21.564401,0.1703099393253374,4,55.745109375000006,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,34.11563355428145,6.4745149229970895,21.425584305207156,46.80568280335575,NA,NA,0,NA,NA,FALSE,FALSE,21.564401,0.1703099393253374,Bowen,NA,34.11563355428145,6.4745149229970895,modeled/interpolated T,0.1703099393253374
PB-00-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574.7,NA,NA,NA,NA,NA,2,24.6,1.272792206135786,0.9000000000000002,23.7,25.5,1.8000000000000007,-8.6235820425,-8.163127016,22.5044691,Session 2,"4896, 4897",primary,PB-00-04-14,-8.35497008,-8.206350292,0.054004984,22.45990935697136,0.601624107,0.004326326,22.4,3.2,-6.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.775,0.1887458608817685,4,-8.775,0.15478479684172247,4,21.873677,0.15957074276006894,4,55.738875,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,32.310436074310914,6.4745149229970895,19.62038682523662,45.000485323385206,24.071216617210684,0.7844179834120945,2,"CU, IPL",32.33097002197093,TRUE,FALSE,21.873677,0.15957074276006894,Bowen,NA,24.6,0.9000000000000002,IPL measured T47,0.15957074276006894
PB-00-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1584.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.675,0.06291528696058965,4,-8.375,0.02499999999999991,4,22.286045,0.02577300000000004,4,55.7064,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,24.08890056695044,6.4745149229970895,11.398851317876144,36.778949816024735,NA,NA,0,NA,NA,FALSE,FALSE,22.286045,0.02577300000000004,Bowen,NA,24.08890056695044,6.4745149229970895,modeled/interpolated T,0.02577300000000004
PB-00-04-16,11.60443649,0.1095621510940675,0.07747214000000024,2,22.19211453,0.22356658740385343,0.15808544999999974,2,-112.99998155,8.481007267299688,5.996977749999999,2,2,1594.2,12,8.48528137423857,16.631151493507595,11.672029168404707,22.440191220328252,3,20.166666666666668,3.592121007612818,2.0739120307069703,16.3,23.4,7.099999999999998,-9.271010862333334,-8.325059053666667,22.33753012,Session 2,"4870, 4872, 4873",primary,PB-00-04-16,-9.20531781,-8.692327342,0.066496403,21.95890589658536,0.61687479,0.005674388,17.5,3.4,-7.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.85,0.28722813232690175,4,-8.4,0.0707106781186545,4,22.260272,0.07289705228608369,4,55.67890909090909,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,22.969360186002895,1.3901075655026036,20.244749357617792,25.693971014388,18.571693448702103,1.314744167117351,2,"CU, IPL",22.78097002197093,TRUE,FALSE,22.260272,0.07289705228608369,Bowen,NA,20.166666666666668,2.0739120307069703,IPL measured T47,0.07289705228608369
