MLA_sample_id,MLA_horizon_id,reactor_id,IPL_num,Name_full,comments,d17O,d.17O,d17O.err,d18O,d.18O,d18O.err,CAP.17O,CAP17O.err,d33,d33.err,d34,d34.err,d35,d35.err,d36,d36.err,33_mismatch,34_mismatch,dp17O_O2_SMOWSLAP,dp18O_O2_SMOWSLAP,Dp17O_O2_SMOWSLAP2,dp17Ocarb_SMOWSLAP,dp18Ocarb_SMOWSLAP,Dp17Ocarb_permeg_final_correction,final_correction?
PK95-SC-118up,PK95-SC-118up,34,5836,Data_3613 IPL-17O-5836 PK95-SC-118UPPER-R34-02 1,,13.2336567702077,13.14685639552,0.00519834605680729,25.6043575770663,25.2820559124048,0.00200111032069684,-0.20206912622971,0.00534244002693826,2.90374816411734,0.00514534896249339,5.19882150060402,0.00196129601165997,6.55778316762848,0.121993662478807,90.9966079541924,0.0584995938375888,0.00956707049517908,0.0179749801896949,14.552665242906164,27.85106175063907,-152.69536143126493,11.696344669850543,22.354838069195708,-94.23472181575903,TRUE
PK95-SC-54,PK95-SC-54,34,5837,Data_3614 IPL-17O-5837 PK95-SC-54-R34-02 1,,13.4833600565695,13.3932681355491,0.00425156119314878,26.0906279261349,25.7560741129501,0.00158739459941346,-0.205938996088496,0.00431948360560903,3.15090572757549,0.00420821656255476,5.67541696181014,0.00155581162345717,7.65085518188822,0.13244903051007,106.239874494777,0.0569542363269223,9.16800175747818e-5,6.53657447571261e-5,14.813798223332498,28.352456911738166,-156.29902606525548,11.951787944770889,22.845457272896983,-97.83838644968561,TRUE
PK95-SC-176,PK95-SC-176,34,5838,Data_3615 IPL-17O-5838 PK95-SC-176-R34-02 1,,13.7843298,13.69018974,0.004018477,26.64450803,26.29572495,0.001530703,-0.193953036,0.003759618,3.448807092,0.003977508,6.218277007,0.001500248,8.303412118,0.13718925,111.2829054,0.059554984,0.0827764,0.077568542,15.12845368995267,28.92325865236621,-143.02687849669127,12.259966097570668,23.403991373713765,-84.56623888116759,TRUE
PK95-SC-56,PK95-SC-56,34,5841,Data_3618 IPL-17O-5841 PK95-SC-56-R34-01 1,"high mismatch, consider flagging?",9.27417500801991,9.23143048818249,0.0137117449340273,18.0942982014427,17.9325441352631,0.00554765311937992,-0.245634397696951,0.012946548667345,-1.0216334185077,0.0137368562230571,-2.16181691517919,0.00543727640828972,-5.13959880627871,0.467643924737632,688.849157325799,0.239038759478811,0.140207612405593,0.140073284784832,10.396156789173151,20.075317127694163,-203.61065424936697,7.628073399933875,14.746209324690858,-145.1500146338655,TRUE
PK95-SC-161,PK95-SC-161,34,5842,Data_3619 IPL-17O-5842 PK95-SC-161-R34-01 1,,13.4531567584716,13.3634661392701,0.00471051597628538,26.0261075077288,25.6931922833041,0.00173092539269964,-0.20253938631451401,0.00495333304128889,3.1210103518476,0.00466249230553695,5.61218024868056,0.00169648671243531,6.78851377277344,0.122878933889308,113.866283397253,0.0648462200462343,0.00220106441112924,6.83638579313438e-4,14.782216051557837,28.285944132440093,-152.76245037053292,11.92096054319743,22.780373982616396,-94.30181075499505,TRUE
PK95-SC-31,PK95-SC-31,34,5843,Data_3620 IPL-17O-5843 PK95-SC-31-R34-01 1,,12.2472343318912,12.1728434990963,0.00346606144737547,23.7703545886706,23.4922383120212,0.00175899402403779,-0.23105832965089,0.00355024973138851,1.92738229426037,0.00343072498008057,3.40130803554901,0.00172399688722743,2.92123165538543,0.150693532561642,111.823751742389,0.0513734134492163,0.0289377802713193,0.0273692194573222,13.520423910888358,25.957749118751764,-185.26762381257456,10.685588170838841,20.50221640891094,-126.8069841971024,TRUE
PK95-SC-50,PK95-SC-50,34,5844,Data_3621 IPL-17O-5844 PK95-SC-50-R34-01 1,,11.6562564727196,11.5888453862062,0.0037076119952901,22.6608362199886,22.4078935347725,0.00189320177808224,-0.242522400153647,0.0036194778997828,1.34242944939093,0.00366981292219511,2.31386476525394,0.00185553442917329,2.18927642071416,0.147294638134704,126.238758960133,0.0710442573274402,0.00662198356989982,0.00615956965654734,12.901484589888582,24.810607444633224,-198.5161408777607,10.079666323492187,19.379729040953507,-140.0555012622317,TRUE
PK95-SC-43,PK95-SC-43,34,5845,Data_3622 IPL-17O-5845 PK95-SC-43-R34-01 1,,13.2217671279567,13.1351220484419,0.00465355494064927,25.5736528759187,25.252117302428,0.00205511796801278,-0.197995887240135,0.00482097735012697,2.891979736669,0.00460611198718148,5.16872770353693,0.00201422911694142,6.48056466456576,0.12326425849573,125.114445395791,0.0511125483883789,0.0273110137029045,0.0312805969596566,14.540229673934988,27.8193935795882,-148.41013608758226,11.684268463276991,22.32385050874624,-89.94949647199107,TRUE
PK95-SC-160,PK95-SC-160,34,5846,Data_3623 IPL-17O-5846 PK95-SC-160-R34-02 1,,12.8141206260651,12.7327141487632,0.00415483930239137,24.8069083650323,24.5042127012459,0.00179908594669427,-0.205510157494639,0.00433795965679433,2.48848918743454,0.00411248075065729,4.41723842500468,0.00176329113661985,4.63491555756559,0.161138816767332,116.922451088791,0.0474278367765184,0.00606360558885635,0.00521868621021316,14.1137720387184,27.02826433316153,-157.15152919088916,11.266788362704954,21.54972416884319,-98.69088957521804,TRUE
PK95-SC-160,PK95-SC-160,34,5847,Data_3624 IPL-17O-5846 PK95-SC-160-R34-03 1,"ran as IPL 5846, ACTUALLY IS 5847. Changed IPL # here but DID NOT CHANGE SAMPLE NAME",13.2123843529972,13.1258617763214,0.00399814037846715,25.5851898010996,25.26336651535,0.00152480711978686,-0.213195743783453,0.00395061340241164,2.88269261902129,0.00395737937094404,5.18003508879704,0.00149446939114539,5.91788472492737,0.15701457114784,121.052298373727,0.065747928332927,0.0677436740543367,0.0709928692577092,14.530415968802595,27.831292634708845,-164.50654232367512,11.674319730675794,22.33549383002453,-106.0459027081248,TRUE
